"","INSEE_COM","Annee","Nb_mutations","NbMaisons","NbApparts","PrixMoyen","Prixm2Moyen","SurfaceMoy"
"102","01113","2019",11,11,0,173316.363636364,1448.27272727273,120
"103","01114","2019",5,5,0,204780,3366,60.4
"104","01115","2019",14,14,0,213005.714285714,1726.28571428571,128.571428571429
"105","01116","2019",7,7,0,204744.285714286,1699.42857142857,123.714285714286
"106","01117","2019",2,2,0,206250,959,228
"107","01118","2019",14,13,1,196680.714285714,1926.21428571429,105.285714285714
"108","01123","2019",14,14,0,214279.214285714,1876.5,118.642857142857
"109","01124","2019",12,12,0,139322.083333333,1408.25,96.5
"110","01125","2019",10,10,0,136811,1136.4,118
"111","01127","2019",8,8,0,196345.625,1857.75,105.375
"112","01128","2019",6,6,0,170986.666666667,1627.16666666667,102.666666666667
"113","01129","2019",3,3,0,169966.666666667,1920.33333333333,96.6666666666667
"114","01130","2019",21,20,1,222928.095238095,1828.90476190476,121.333333333333
"115","01133","2019",5,5,0,188824,1564.4,119.8
"116","01134","2019",17,15,2,196032.058823529,1825.35294117647,109.176470588235
"117","01135","2019",26,20,6,511080.615384615,4230.69230769231,123.5
"118","01136","2019",16,16,0,215993.125,1882.4375,119.3125
"119","01138","2019",36,29,7,140509.444444444,1525.58333333333,98.4722222222222
"120","01139","2019",4,4,0,111480,918,139.5
"121","01140","2019",10,10,0,153792,1798.5,95
"122","01141","2019",2,2,0,149500,1736.5,86
"123","01142","2019",72,39,33,215581.527777778,2453.65277777778,88
"124","01143","2019",195,54,141,511717.964102564,5228.42564102564,98.7384615384615
"125","01145","2019",10,10,0,231627,1861.3,132.1
"126","01146","2019",3,3,0,230950,1901.33333333333,119.666666666667
"127","01147","2019",7,7,0,124834.285714286,1231.85714285714,93.2857142857143
"128","01148","2019",16,12,4,140681.0625,1743.6875,82.75
"129","01149","2019",12,12,0,294865.416666667,1995.91666666667,140.333333333333
"130","01150","2019",4,4,0,156225,1532.75,102
"131","01151","2019",20,20,0,137259.75,1559.8,84.1
"132","01152","2019",8,7,1,184380,1886.5,99.75
"133","01153","2019",37,34,3,497872.378378378,4003.40540540541,124.540540540541
"134","01155","2019",1,1,0,116940,2339,50
"135","01156","2019",12,12,0,238050.833333333,2326.83333333333,106.333333333333
"136","01157","2019",31,26,5,266189.677419355,2276.25806451613,118.548387096774
"137","01158","2019",14,10,4,411745.785714286,3679.07142857143,108
"138","01159","2019",34,32,2,164468.529411765,1571.47058823529,109.5
"139","01160","2019",116,9,107,303973.844827586,3968.39655172414,77.0603448275862
"140","01162","2019",1,1,0,82500,660,125
"141","01163","2019",13,13,0,187300,1737.76923076923,115.692307692308
"142","01165","2019",22,22,0,237439.136363636,2345.90909090909,101.818181818182
"143","01166","2019",38,30,8,286556.657894737,2950.57894736842,96.6578947368421
"144","01167","2019",3,3,0,189223.333333333,1793.33333333333,114.333333333333
"145","01169","2019",11,10,1,234645.454545455,2232.45454545455,104.454545454545
"146","01170","2019",10,10,0,211172,1791.7,121.7
"147","01171","2019",4,4,0,305050,2236.75,133.75
"148","01173","2019",195,45,150,325571.112820513,3837.08205128205,83.548717948718
"149","01174","2019",1,1,0,115000,1474,78
"150","01175","2019",5,5,0,135472,1350,92.8
"151","01177","2019",2,2,0,150015,1516.5,97.5
"152","01179","2019",24,21,3,187964.25,1778.5,110.208333333333
"153","01180","2019",16,10,6,622031.0625,4582.4375,139.9375
"154","01181","2019",9,9,0,190135.555555556,1831.55555555556,98.4444444444444
"155","01183","2019",16,16,0,211609.375,2159.125,96.25
"156","01184","2019",18,18,0,162619.444444444,1870.33333333333,93.3888888888889
"157","01185","2019",59,51,8,130544.491525424,1535.30508474576,95.1186440677966
"158","01187","2019",14,10,4,127612,1330.85714285714,100.928571428571
"159","01188","2019",9,9,0,257315.555555556,2023.11111111111,129.555555555556
"160","01189","2019",7,6,1,196930.428571429,1833,105.714285714286
"161","01190","2019",1,1,0,67000,1288,52
"162","01191","2019",2,2,0,144650,1563,92
"163","01192","2019",15,15,0,228318.4,2165,125.333333333333
"164","01193","2019",5,5,0,173540,1779,105.6
"165","01194","2019",87,52,35,242641.505747126,2539.34482758621,97.0804597701149
"166","01195","2019",15,15,0,221525.533333333,1856.4,117.066666666667
"167","01196","2019",18,18,0,175395,1881.44444444444,99.5
"168","01197","2019",2,2,0,198350,2844.5,85
"169","01199","2019",38,34,4,151752.684210526,1654.84210526316,87.2105263157895
"170","01200","2019",3,3,0,135750,1303.66666666667,103.333333333333
"171","01202","2019",88,57,31,182019.409090909,1905.98863636364,96.2045454545455
"172","01203","2019",6,6,0,177226.333333333,1941.5,99.3333333333333
"173","01204","2019",9,8,1,173222.222222222,1750.11111111111,107.666666666667
"174","01206","2019",4,3,1,94419,1256.75,73.5
"175","01207","2019",2,2,0,353660,5125,82
"176","01208","2019",1,1,0,1e+05,781,128
"177","01209","2019",10,9,1,292044.3,2674.4,111.9
"178","01210","2019",17,4,13,70986.4117647059,1679.17647058824,48.8235294117647
"179","01211","2019",14,14,0,177257.285714286,1861.5,95.8571428571429
"180","01212","2019",4,3,1,104512.5,1166,89.25
"181","01213","2019",22,22,0,200065.909090909,2156.86363636364,93.2272727272727
"182","01214","2019",1,1,0,70000,560,125
"183","01215","2019",1,1,0,129000,822,157
"184","01216","2019",12,12,0,173549.833333333,1775.83333333333,97.8333333333333
"185","01219","2019",3,3,0,81666.6666666667,1402.33333333333,59.3333333333333
"186","01224","2019",48,33,15,232084.104166667,2532.39583333333,94.5208333333333
"187","01225","2019",3,3,0,274633.333333333,2584,132
"188","01227","2019",12,12,0,136258.333333333,1624.25,82.3333333333333
"189","01228","2019",2,2,0,1e+05,1079.5,95
"190","01229","2019",5,4,1,137715,1577.2,89.8
"191","01230","2019",3,3,0,84711.3333333333,1044.33333333333,79
"192","01231","2019",16,15,1,181665.9375,1782.625,102.5
"193","01232","2019",23,22,1,173762.956521739,1397.91304347826,126.521739130435
"194","01233","2019",2,2,0,168216.5,2304.5,84.5
"195","01234","2019",2,2,0,82500,739.5,92.5
"196","01235","2019",7,5,2,207281.428571429,1938.14285714286,111.285714285714
"197","01236","2019",11,11,0,186118.181818182,1633.36363636364,118.545454545455
"198","01237","2019",15,15,0,179441,1675.6,113.4
"199","01238","2019",39,35,4,293710.41025641,2954.17948717949,100.74358974359
"200","01239","2019",2,2,0,291000,2742,106
"201","01240","2019",10,9,1,95244.3,1509.2,73.2
"202","01241","2019",10,10,0,183516.5,1753.4,107.2
"203","01242","2019",2,2,0,88800,862,106.5
"204","01243","2019",25,21,4,291190.68,2285.68,121.76
"205","01244","2019",97,69,28,209360.865979381,2247.65979381443,94.659793814433
"206","01245","2019",6,6,0,155574.666666667,1685.5,96.5
"207","01246","2019",30,27,3,203505.833333333,1792.56666666667,111.933333333333
"208","01247","2019",20,5,15,106167.25,2350.1,38.95
"209","01248","2019",24,18,6,311496.541666667,2889.16666666667,111.416666666667
"210","01249","2019",136,62,74,249986.617647059,2919.20588235294,86.2352941176471
"211","01250","2019",29,29,0,310778.275862069,2664.68965517241,120.034482758621
"212","01252","2019",12,12,0,218925,2160.66666666667,105.5
"213","01254","2019",14,13,1,260471.785714286,1975.85714285714,130.428571428571
"214","01255","2019",8,8,0,163117.5,1825,88.125
"215","01257","2019",5,5,0,291257.8,2357.6,131.4
"216","01258","2019",21,19,2,239720.19047619,2249.28571428571,111.047619047619
"217","01259","2019",1,1,0,160000,1928,83
"218","01260","2019",8,8,0,204338.75,1961.625,106.75
"219","01261","2019",3,3,0,344283.333333333,2903,117
"220","01262","2019",116,54,62,184814.50862069,2275.87931034483,82.8103448275862
"221","01263","2019",60,40,20,225412.75,2516.45,91.35
"222","01264","2019",9,9,0,191016.666666667,1648.66666666667,121
"223","01265","2019",27,12,15,132367.444444444,1744.59259259259,78.037037037037
"224","01266","2019",49,30,19,152768.632653061,1714.24489795918,90.7959183673469
"225","01267","2019",8,8,0,174492.625,1698.875,102.375
"226","01268","2019",1,1,0,178150,2375,75
"227","01269","2019",38,10,28,87721.6578947368,1122.21052631579,78.4736842105263
"228","01272","2019",29,26,3,165467.413793103,1644.79310344828,102.896551724138
"229","01273","2019",27,27,0,158262.259259259,1670.51851851852,90.8148148148148
"230","01274","2019",4,4,0,119250,1413.5,89
"231","01275","2019",33,27,6,394439.090909091,3604.93939393939,114.606060606061
"232","01276","2019",9,9,0,282086.111111111,3003.77777777778,93.7777777777778
"233","01279","2019",2,2,0,121000,1432,65.5
"234","01280","2019",1,1,0,1e+05,1250,80
"235","01281","2019",58,35,23,475031.672413793,4750.56896551724,100.758620689655
"236","01282","2019",3,3,0,155633.333333333,1169.66666666667,140.666666666667
"237","01283","2019",185,82,103,122688.994594595,1451.13513513514,85.6108108108108
"238","01284","2019",5,5,0,166030,1921.6,85.6
"239","01285","2019",18,15,3,274981.111111111,2644.88888888889,103.277777777778
"240","01286","2019",14,14,0,198442.857142857,1870.64285714286,103.285714285714
"241","01288","2019",31,24,7,408003.032258065,3860.8064516129,106.41935483871
"242","01289","2019",92,55,37,167958.782608696,1972.67391304348,84.1847826086957
"243","01290","2019",16,13,3,288040.625,2651.5,116.5625
"244","01291","2019",16,16,0,209418.125,2115.5625,100.4375
"245","01294","2019",10,10,0,166540,1794.6,97.1
"246","01295","2019",12,10,2,227579.166666667,2117.58333333333,112.583333333333
"247","01296","2019",7,7,0,177771.428571429,1721,105
"248","01297","2019",21,18,3,271159.047619048,2506.85714285714,111.904761904762
"249","01298","2019",1,1,0,215000,2172,99
"250","01299","2019",3,3,0,227466.666666667,1991.33333333333,110.666666666667
"251","01301","2019",21,20,1,181013.857142857,1841.19047619048,100.190476190476
"252","01302","2019",1,1,0,205000,2330,88
"253","01303","2019",27,26,1,112022.222222222,1339,90.7037037037037
"254","01304","2019",34,26,8,153273.764705882,1606.52941176471,97.5588235294118
"255","01305","2019",21,15,6,126842.857142857,1483.57142857143,84.8095238095238
"256","01306","2019",22,8,14,109889.681818182,1489.36363636364,72.8181818181818
"257","01307","2019",11,5,6,108403.636363636,1351.72727272727,98.4545454545455
"258","01308","2019",12,12,0,407798.166666667,3036.91666666667,133.666666666667
"259","01309","2019",1,1,0,125000,1250,100
"260","01310","2019",2,2,0,290975,1688.5,173
"261","01311","2019",2,2,0,135000,1332,101.5
"262","01313","2019",127,59,68,459609.141732283,4579.44881889764,100.755905511811
"263","01314","2019",28,28,0,164555.714285714,1721.71428571429,98.5714285714286
"264","01317","2019",2,1,1,180200,2026,90
"265","01318","2019",11,11,0,314168.545454545,2623.54545454545,120.090909090909
"266","01319","2019",5,5,0,221545,2192.4,105.2
"267","01320","2019",51,49,2,193254.509803922,1980.60784313725,102.705882352941
"268","01321","2019",14,12,2,249220,1957.5,126.214285714286
"269","01322","2019",59,54,5,347754.898305085,2764.93220338983,130.220338983051
"270","01323","2019",7,7,0,140742.857142857,1425.71428571429,110.428571428571
"271","01325","2019",10,10,0,230335,2109,111.6
"272","01328","2019",5,5,0,392944,2295.8,143.8
"273","01329","2019",3,3,0,70333.3333333333,677.666666666667,108.666666666667
"274","01330","2019",2,2,0,58265,646.5,90
"275","01331","2019",1,1,0,94500,1890,50
"276","01332","2019",6,6,0,197807.166666667,2078.83333333333,95.5
"277","01333","2019",49,24,25,247484.448979592,2919.40816326531,86.2040816326531
"278","01334","2019",11,11,0,242380.909090909,2014.09090909091,122.636363636364
"279","01335","2019",5,5,0,263616.2,1745.6,155
"280","01336","2019",9,8,1,185009.888888889,2173.33333333333,89.1111111111111
"281","01337","2019",13,13,0,173285.384615385,1619.23076923077,111.076923076923
"282","01338","2019",16,16,0,151558.4375,1525.3125,101.5625
"283","01339","2019",19,19,0,316248.684210526,2794.31578947368,114.210526315789
"284","01342","2019",4,4,0,326722.5,2808.5,119.25
"285","01343","2019",21,21,0,239192.619047619,1774.95238095238,138.047619047619
"286","01344","2019",75,60,15,220801.88,2105.92,107.04
"287","01345","2019",43,30,13,152846.162790698,1686.25581395349,90.1162790697674
"288","01346","2019",15,13,2,195670,1816.53333333333,108.4
"289","01347","2019",19,19,0,321343.894736842,2799.21052631579,119.315789473684
"290","01348","2019",47,40,7,222554.361702128,1953.87234042553,113.808510638298
"291","01349","2019",1,1,0,286500,3256,88
"292","01350","2019",37,29,8,172570.27027027,1691.05405405405,103.135135135135
"293","01351","2019",29,26,3,192208.448275862,1933.13793103448,104.310344827586
"294","01352","2019",7,7,0,100006.428571429,1090.42857142857,103.428571428571
"295","01353","2019",23,17,6,264542.739130435,2573.95652173913,102.95652173913
"296","01354","2019",192,54,138,394479.484375,4115.15104166667,94.6822916666667
"297","01355","2019",5,5,0,170400,1393.4,117.2
"298","01357","2019",7,6,1,148454.285714286,1614.14285714286,108.142857142857
"299","01358","2019",5,5,0,142500,1286.4,108.6
"300","01359","2019",4,4,0,212875,2647.25,83.75
"301","01360","2019",43,31,12,443745.162790698,4039.25581395349,113.139534883721
"302","01361","2019",23,21,2,246539.52173913,2319.08695652174,114.434782608696
"303","01362","2019",10,7,3,279008,2234.1,116
"304","01363","2019",24,20,4,154098.333333333,1567.95833333333,102.583333333333
"305","01364","2019",14,14,0,178872.142857143,1616.71428571429,119.285714285714
"306","01365","2019",12,12,0,187870.833333333,1571.25,132.75
"307","01366","2019",14,12,2,227499.5,2189.42857142857,106
"308","01367","2019",5,4,1,107225,1175.4,88
"309","01368","2019",7,7,0,176264.285714286,2068.28571428571,89.8571428571429
"310","01369","2019",14,12,2,202581.571428571,1695,123.5
"311","01370","2019",43,2,41,102872.581395349,1433.16279069767,75.3255813953488
"312","01371","2019",24,16,8,259735.416666667,2648.70833333333,99.9166666666667
"313","01372","2019",7,7,0,107682.857142857,982.571428571429,109.857142857143
"314","01373","2019",10,10,0,163951.5,1338.3,125.5
"315","01374","2019",24,24,0,227516.25,1778.75,130.541666666667
"316","01375","2019",6,6,0,153034.166666667,1682.66666666667,99.5
"317","01376","2019",57,18,39,204144.912280702,2420.54385964912,83.5614035087719
"318","01378","2019",34,34,0,261768.882352941,2482.55882352941,106.323529411765
"319","01379","2019",12,11,1,148934.583333333,2008.75,75.25
"320","01380","2019",3,3,0,115400,1227,91
"321","01381","2019",11,11,0,176649.090909091,1948.45454545455,91.3636363636364
"322","01382","2019",5,5,0,356122,2243.4,178
"323","01383","2019",15,13,2,208431.333333333,1971.2,103.266666666667
"324","01384","2019",31,24,7,126692.580645161,1350.51612903226,95.4838709677419
"325","01385","2019",9,9,0,243838.888888889,2175.55555555556,120.888888888889
"326","01386","2019",8,7,1,207580.625,1901.875,117.75
"327","01387","2019",1,1,0,226000,1249,181
"328","01388","2019",17,15,2,141445.882352941,1407.94117647059,98.7058823529412
"329","01389","2019",19,17,2,238990.526315789,2132.21052631579,124.421052631579
"330","01390","2019",7,7,0,193895.714285714,2119.85714285714,96
"331","01391","2019",2,2,0,179600,1503.5,138.5
"332","01392","2019",8,8,0,203950,1761.125,114.875
"333","01393","2019",3,3,0,283763.333333333,2262,126.333333333333
"334","01396","2019",12,10,2,141274.166666667,1883.91666666667,81.9166666666667
"335","01397","2019",13,13,0,682327.461538462,4601.61538461538,157.384615384615
"336","01398","2019",34,28,6,244593.5,2460.61764705882,109.176470588235
"337","01399","2019",30,19,11,447363.566666667,4407.93333333333,103.233333333333
"338","01400","2019",2,2,0,160500,1238,130
"339","01401","2019",33,24,9,480333.787878788,4058.69696969697,121.212121212121
"340","01402","2019",12,12,0,133130.416666667,1350.83333333333,100.333333333333
"341","01403","2019",25,25,0,157004.4,1417.32,111.52
"342","01404","2019",4,4,0,71250,1453.25,64.75
"343","01405","2019",16,16,0,186416.4375,1842.8125,98.5625
"344","01406","2019",1,1,0,220900,1673,132
"345","01407","2019",26,13,13,130134.615384615,1697.69230769231,81.5384615384615
"346","01408","2019",8,8,0,130181.25,1395.5,92.25
"347","01410","2019",4,4,0,115537.5,950.5,137.75
"348","01411","2019",2,2,0,150500,1701.5,82
"349","01412","2019",13,13,0,254788.846153846,2090.84615384615,126.692307692308
"350","01415","2019",6,6,0,187000,1593.33333333333,119.666666666667
"351","01416","2019",19,16,3,94305.2631578947,1069.78947368421,93.6842105263158
"352","01418","2019",15,14,1,339181.666666667,2897.8,117.933333333333
"353","01419","2019",70,41,29,415083.742857143,4044.44285714286,103.442857142857
"354","01420","2019",18,6,12,134949.444444444,1553.16666666667,92.2222222222222
"355","01421","2019",14,14,0,128067.857142857,1493.78571428571,89.0714285714286
"356","01422","2019",16,15,1,207275.4375,2051,106.25
"357","01423","2019",22,22,0,312900.045454545,2913.18181818182,108.772727272727
"358","01424","2019",16,13,3,325445.3125,2838.3125,114
"359","01425","2019",1,1,0,190000,1900,100
"360","01426","2019",26,26,0,162369.230769231,1643.65384615385,106.038461538462
"361","01427","2019",97,53,44,214725.773195876,2506.88659793814,85.1237113402062
"362","01428","2019",5,5,0,245800,1944,130.6
"363","01429","2019",4,4,0,210275,1719.5,124
"364","01430","2019",11,11,0,207094.545454545,1956.90909090909,112.090909090909
"365","01431","2019",18,16,2,127031.111111111,1559.27777777778,88.5
"366","01432","2019",8,8,0,197096.25,1721.875,122
"367","01433","2019",4,4,0,104750,934.75,109.75
"368","01434","2019",4,4,0,262060,2111.5,125.25
"369","01435","2019",24,21,3,461421.666666667,4262.33333333333,111.291666666667
"370","01436","2019",11,5,6,352020.909090909,3296.81818181818,103.454545454545
"371","01437","2019",2,2,0,135725,1500.5,92.5
"372","01439","2019",2,2,0,212950,1779.5,123
"373","01441","2019",13,13,0,145616.076923077,1501.23076923077,101.153846153846
"374","01443","2019",75,50,25,219365.32,2445.05333333333,92.8266666666667
"375","01444","2019",32,26,6,133152.1875,1316,97.78125
"376","01445","2019",12,12,0,183994.083333333,1514.41666666667,138.25
"377","01446","2019",14,13,1,370818.142857143,2777,128.714285714286
"378","01447","2019",18,18,0,129185.666666667,1364,93.6111111111111
"379","01448","2019",5,3,2,232600,2722.8,86.4
"380","01449","2019",8,8,0,221782.5,2007,117.875
"381","01450","2019",40,37,3,233885.25,2338.15,109.45
"382","01451","2019",63,58,5,202619.793650794,1873.25396825397,110.031746031746
"383","01452","2019",17,15,2,102211.764705882,1296.88235294118,80.8235294117647
"384","01453","2019",10,10,0,109404.4,1371.1,98.9
"385","01454","2019",17,14,3,168291.176470588,1894.35294117647,92.9411764705882
"386","01456","2019",1,1,0,130000,1646,79
"387","01457","2019",38,34,4,165692.236842105,1693.81578947368,99.1315789473684
"388","02001","2019",7,7,0,86180.8571428571,1015.42857142857,83
"389","02002","2019",5,5,0,95410,1377.6,77.8
"390","02003","2019",8,8,0,130487.5,1644.75,77.5
"391","02004","2019",1,1,0,162000,1266,128
"392","02005","2019",5,5,0,142185.8,1192.4,119.6
"393","02007","2019",2,2,0,41000,1129.5,34.5
"394","02008","2019",4,4,0,115575,1196.25,95.25
"395","02009","2019",8,8,0,128600,1264,102.375
"396","02010","2019",2,2,0,123950,1485,83.5
"397","02011","2019",23,23,0,134694.347826087,1414.17391304348,101.347826086957
"398","02012","2019",2,2,0,106610,1056.5,94.5
"399","02013","2019",1,1,0,169000,2012,84
"400","02014","2019",6,6,0,150058.333333333,1502.66666666667,100.5
"401","02016","2019",1,1,0,85000,885,96
"402","02017","2019",3,3,0,70333.3333333333,719,84
"403","02018","2019",27,27,0,108042.592592593,1250,88.9259259259259
"404","02019","2019",4,4,0,197662.5,1256,150.75
"405","02020","2019",3,3,0,106300,918.666666666667,117.333333333333
"406","02022","2019",8,8,0,94762.5,1201.5,79.625
"407","02023","2019",2,2,0,171500,1447,121.5
"408","02024","2019",2,2,0,127467.5,1503,93.5
"409","02025","2019",2,2,0,112500,1324.5,84.5
"410","02027","2019",1,1,0,150000,938,160
"411","02028","2019",30,30,0,127091.666666667,1300.2,99.9333333333333
"412","02029","2019",3,3,0,141000,1624,88.3333333333333
"413","02031","2019",4,4,0,61675,743,84.25
"414","02032","2019",2,2,0,41000,581,70
"415","02034","2019",2,2,0,117500,1235.5,96.5
"416","02035","2019",4,4,0,105750,1096.75,94
"417","02036","2019",1,1,0,120000,1000,120
"418","02037","2019",11,11,0,149568.181818182,1349.90909090909,113.727272727273
"419","02038","2019",2,2,0,57500,592,100
"420","02039","2019",5,5,0,114600,1293.2,94
"421","02041","2019",7,7,0,95142.8571428571,943.571428571429,101.428571428571
"422","02042","2019",3,3,0,183000,1787.66666666667,103.666666666667
"423","02043","2019",1,1,0,107200,1554,69
"424","02046","2019",6,6,0,111583.333333333,1068,111.666666666667
"425","02049","2019",10,10,0,137380,1061.7,130.6
"426","02050","2019",4,4,0,110050,904.25,125
"427","02051","2019",3,3,0,115166.666666667,1650.66666666667,73
"428","02053","2019",7,7,0,120385.714285714,1240.57142857143,96.8571428571429
"429","02054","2019",5,5,0,142600,1677.4,87.6
"430","02055","2019",2,2,0,68500,777.5,86.5
"431","02056","2019",2,2,0,141750,1194,119
"432","02057","2019",10,10,0,86825,1032.4,92.5
"433","02058","2019",14,13,1,133957.142857143,1169.42857142857,117.857142857143
"434","02059","2019",18,18,0,75191.1111111111,919.722222222222,78.9444444444444
"435","02060","2019",1,1,0,105000,890,118
"436","02061","2019",4,4,0,85250,834.25,109.75
