"","INSEE_COM","Annee","Nb_mutations","NbMaisons","NbApparts","PrixMoyen","Prixm2Moyen","SurfaceMoy"
"193","01235","2015",9,9,0,231555.555555556,1888.77777777778,131.888888888889
"194","01236","2015",6,6,0,154383.333333333,1623.33333333333,95.8333333333333
"195","01237","2015",16,14,2,193350.5625,1684.25,108.875
"196","01238","2015",17,15,2,289890,2582.64705882353,113.882352941176
"197","01239","2015",7,7,0,163597.142857143,1875.71428571429,98.2857142857143
"198","01240","2015",10,10,0,106720,1103.5,98.2
"199","01241","2015",9,9,0,197600,1604.66666666667,126
"200","01242","2015",1,1,0,65000,714,91
"201","01243","2015",17,17,0,255645.647058824,2181.05882352941,122.294117647059
"202","01244","2015",63,48,15,195990.714285714,1956.50793650794,100.31746031746
"203","01245","2015",9,9,0,187360,1462.55555555556,127.222222222222
"204","01246","2015",20,18,2,149939.5,1488.7,107.9
"205","01247","2015",15,8,7,199443.466666667,2382.93333333333,76.6666666666667
"206","01248","2015",29,21,8,237213.620689655,2658.06896551724,88.8275862068966
"207","01249","2015",100,64,36,271963.6,2747.64,101.24
"208","01250","2015",19,19,0,225761.578947368,2203.84210526316,103.894736842105
"209","01252","2015",15,15,0,228916.8,1917.73333333333,119.2
"210","01254","2015",9,9,0,253203.333333333,2106.77777777778,122
"211","01255","2015",8,8,0,146217.5,1603.25,92.625
"212","01257","2015",6,6,0,264583.333333333,3140.83333333333,85
"213","01258","2015",12,12,0,223748.166666667,1999.58333333333,112.333333333333
"214","01259","2015",5,5,0,186800,1548.6,126.6
"215","01260","2015",2,2,0,202000,2189,92
"216","01261","2015",4,4,0,235581.25,2260.25,104.5
"217","01262","2015",71,38,33,189745.535211268,2108.94366197183,90.169014084507
"218","01263","2015",36,32,4,211809.166666667,2173.47222222222,98.7222222222222
"219","01264","2015",8,8,0,160812.5,1669.25,106
"220","01265","2015",27,11,16,122678.62962963,1416.51851851852,86.4814814814815
"221","01266","2015",15,9,6,126954.8,1538.26666666667,90.2
"222","01267","2015",4,4,0,163350,1553,110.25
"223","01268","2015",1,1,0,102000,1121,91
"224","01269","2015",25,3,22,92346.8,1133.04,86.76
"225","01272","2015",19,16,3,170832.631578947,1689.26315789474,103.526315789474
"226","01273","2015",16,16,0,179252.1875,1872.125,98.0625
"227","01274","2015",5,5,0,160200,2181,80.2
"228","01275","2015",19,13,6,254122.631578947,2765.21052631579,90.1578947368421
"229","01276","2015",15,14,1,209419.666666667,2155.73333333333,99.1333333333333
"230","01277","2015",2,2,0,87500,1023,85.5
"231","01281","2015",37,24,13,478792.891891892,4344.56756756757,112.891891891892
"232","01282","2015",2,2,0,163450,2043,80
"233","01283","2015",136,62,74,138799,1504.63235294118,89.6911764705882
"234","01284","2015",3,3,0,163343.333333333,1406.66666666667,116.666666666667
"235","01285","2015",12,11,1,233428.333333333,2528.08333333333,91.6666666666667
"236","01286","2015",9,9,0,185077.777777778,1803.33333333333,110.555555555556
"237","01288","2015",27,18,9,420112.962962963,3365.44444444444,125
"238","01289","2015",54,38,16,161420.518518519,1714.31481481481,95.2037037037037
"239","01290","2015",9,7,2,210867.777777778,2373.88888888889,95.1111111111111
"240","01291","2015",5,5,0,185904,2122.4,98.8
"241","01293","2015",2,1,1,130450,1025,119
"242","01294","2015",14,14,0,140752.142857143,1409.21428571429,104.285714285714
"243","01295","2015",8,8,0,182636.25,1672.125,113
"244","01296","2015",2,2,0,77500,754,103.5
"245","01297","2015",9,9,0,209169.555555556,2410.33333333333,89.2222222222222
"246","01298","2015",1,1,0,117000,1232,95
"247","01299","2015",5,5,0,184300,1742,111.4
"248","01301","2015",17,17,0,177808.823529412,1640.94117647059,108.823529411765
"249","01303","2015",20,17,3,107321.25,1224.15,88.95
"250","01304","2015",34,24,10,126901.029411765,1412.85294117647,92
"251","01305","2015",18,12,6,145042.222222222,1366.61111111111,107.777777777778
"252","01306","2015",14,7,7,121002.142857143,1477,82.4285714285714
"253","01307","2015",9,6,3,171923.333333333,1537.55555555556,113.666666666667
"254","01308","2015",3,3,0,384966.666666667,2765.66666666667,150
"255","01310","2015",3,3,0,137200,1400,102.666666666667
"256","01311","2015",2,2,0,129500,1109.5,112.5
"257","01313","2015",93,45,48,423126.784946237,4419.06451612903,95.3010752688172
"258","01314","2015",22,20,2,136513.636363636,1560.04545454545,86.1818181818182
"259","01317","2015",3,3,0,162666.666666667,1368.66666666667,108.333333333333
"260","01318","2015",5,5,0,219776,2157.6,106.4
"261","01319","2015",6,6,0,222825,2051.66666666667,99.1666666666667
"262","01320","2015",27,24,3,195111.518518519,1730.62962962963,113.074074074074
"263","01321","2015",9,9,0,216369.666666667,1824.55555555556,120.222222222222
"264","01322","2015",38,36,2,267982.973684211,2405.65789473684,116.473684210526
"265","01323","2015",9,9,0,137730,1393.44444444444,97.6666666666667
"266","01325","2015",7,7,0,205907.142857143,2510.14285714286,95.1428571428571
"267","01328","2015",3,3,0,166000,1357.66666666667,121
"268","01329","2015",4,4,0,76050,894,89.5
"269","01330","2015",3,3,0,158390,994,148.666666666667
"270","01331","2015",1,1,0,118500,1394,85
"271","01332","2015",5,5,0,161350,1690,94.8
"272","01333","2015",27,22,5,230628.518518519,2419.03703703704,96.7777777777778
"273","01334","2015",3,3,0,124683.333333333,1114,112.666666666667
"274","01335","2015",6,4,2,159258.333333333,1712.66666666667,94
"275","01336","2015",7,6,1,159692.857142857,1620.57142857143,100
"276","01337","2015",16,16,0,148320,1554.6875,97.625
"277","01338","2015",8,8,0,157856.25,1690.375,93.625
"278","01339","2015",15,15,0,287832,2612.2,114.333333333333
"279","01342","2015",5,5,0,292406,2673.8,106.8
"280","01343","2015",13,13,0,207771.923076923,1668.84615384615,126.153846153846
"281","01344","2015",48,31,17,167169.895833333,1789.66666666667,92.8125
"282","01345","2015",25,18,7,146475.2,1581.36,92.64
"283","01346","2015",9,7,2,143594.444444444,1551,95.6666666666667
"284","01347","2015",12,12,0,262199.333333333,2281,111.583333333333
"285","01348","2015",29,27,2,174335.931034483,1605.86206896552,115.586206896552
"286","01349","2015",3,3,0,204533.333333333,1992.66666666667,102.333333333333
"287","01350","2015",21,21,0,206960.476190476,1730.33333333333,123.714285714286
"288","01351","2015",14,13,1,194789.285714286,1785.5,111.285714285714
"289","01352","2015",5,5,0,117700,1364.6,87.2
"290","01353","2015",11,10,1,252825,2453.90909090909,105.090909090909
"291","01354","2015",161,35,126,326174.347826087,3531.6149068323,91.8074534161491
"292","01355","2015",2,2,0,188460,1624,122
"293","01356","2015",6,6,0,177825,1865.5,97.6666666666667
"294","01357","2015",4,4,0,147300,1561,94.25
"295","01358","2015",4,4,0,124850,1385.75,96
"296","01359","2015",5,5,0,263050,2322,123.2
"297","01360","2015",14,10,4,382125,3768.64285714286,101
"298","01361","2015",15,13,2,226113.533333333,2249.6,100.8
"299","01362","2015",10,10,0,254332.2,2286.8,113.4
"300","01363","2015",14,13,1,143105,1456.78571428571,104.5
"301","01364","2015",8,8,0,131025,1373,98.375
"302","01365","2015",10,10,0,167645,1437.2,121
"303","01366","2015",14,14,0,199361.071428571,1692,122.928571428571
"304","01367","2015",9,9,0,165398.888888889,1510.44444444444,111.444444444444
"305","01368","2015",4,4,0,201971.25,1572,125.75
"306","01369","2015",11,7,4,202506.363636364,1510.63636363636,134.454545454545
"307","01370","2015",30,3,27,98104.7,1343.23333333333,74.8
"308","01371","2015",19,11,8,211653.157894737,2467.42105263158,90.8421052631579
"309","01372","2015",3,3,0,150936.666666667,1663,98.3333333333333
"310","01373","2015",6,6,0,158450,1483.5,106.833333333333
"311","01374","2015",18,18,0,177122.666666667,1538.22222222222,115.222222222222
"312","01375","2015",3,3,0,241816.666666667,1632.33333333333,150.666666666667
"313","01376","2015",32,17,15,187831.875,2172.46875,88.65625
"314","01378","2015",25,25,0,219297.8,2061.96,109.68
"315","01379","2015",11,8,3,125790.909090909,1625.27272727273,89.0909090909091
"316","01380","2015",4,4,0,104245,1113.5,89
"317","01381","2015",3,3,0,241666.666666667,1691.66666666667,144.666666666667
"318","01383","2015",12,12,0,213642.916666667,1765.25,128.916666666667
"319","01384","2015",17,13,4,92729.4117647059,1192.05882352941,81.4705882352941
"320","01385","2015",4,4,0,218475,2047.5,108.25
"321","01386","2015",12,9,3,191547.25,1947.66666666667,100.166666666667
"322","01387","2015",4,4,0,202375,1331.25,155.25
"323","01388","2015",11,11,0,116405.818181818,1286.45454545455,91.3636363636364
"324","01389","2015",16,13,3,184558.25,1761,104.625
"325","01390","2015",13,11,2,188684.615384615,1841.46153846154,105.538461538462
"326","01391","2015",3,3,0,87333.3333333333,2751,49.3333333333333
"327","01392","2015",8,8,0,164250,1593.75,102.75
"328","01393","2015",2,2,0,171075,1077,169.5
"329","01396","2015",6,5,1,117214.166666667,1096,112.5
"330","01397","2015",10,10,0,522876,4100.7,125.8
"331","01398","2015",12,11,1,234067,2332.25,99.5
"332","01399","2015",24,19,5,490955.208333333,4176,118.125
"333","01401","2015",17,9,8,406547.470588235,3911.88235294118,107.823529411765
"334","01402","2015",11,11,0,125040,1383.81818181818,88.0909090909091
"335","01403","2015",13,11,2,128704.615384615,1289.30769230769,106.769230769231
"336","01404","2015",2,2,0,44500,1800,25.5
"337","01405","2015",12,11,1,160416.666666667,1709.83333333333,95.1666666666667
"338","01406","2015",1,1,0,84000,1615,52
"339","01407","2015",21,11,10,155639.285714286,1700.66666666667,97.2857142857143
"340","01408","2015",3,3,0,91333.3333333333,1050.66666666667,81.6666666666667
"341","01410","2015",4,4,0,118433.25,901,133.5
"342","01411","2015",1,1,0,166840,2139,78
"343","01412","2015",3,3,0,228800,2267,98.3333333333333
"344","01415","2015",6,5,1,138166.666666667,1642.5,86.5
"345","01416","2015",7,6,1,43804.2857142857,611.857142857143,79.4285714285714
"346","01418","2015",12,11,1,287959.166666667,2944.16666666667,102.666666666667
"347","01419","2015",55,34,21,411228.618181818,3914.56363636364,106.472727272727
"348","01420","2015",16,5,11,104817.5,1683.1875,67.875
"349","01421","2015",5,5,0,130437,1207.2,107.4
"350","01422","2015",14,12,2,180489.428571429,1650.64285714286,110.714285714286
"351","01423","2015",8,8,0,246750,2518.25,97.875
"352","01424","2015",13,12,1,299344.846153846,2405.46153846154,133.230769230769
"353","01425","2015",3,3,0,170333.333333333,1642.33333333333,103
"354","01426","2015",20,20,0,160652,1534.55,104.6
"355","01427","2015",79,40,39,188989.075949367,2134.62025316456,87.126582278481
"356","01428","2015",2,2,0,292325,2896,105.5
"357","01429","2015",3,3,0,171266.666666667,2246.66666666667,80
"358","01430","2015",4,4,0,183050,1430.75,130.5
"359","01431","2015",12,11,1,152570.833333333,1773,89.5833333333333
"360","01432","2015",5,4,1,122716,1269.4,91.8
"361","01433","2015",3,3,0,124000,1421,104.333333333333
"362","01434","2015",4,4,0,268350,1888.75,157
"363","01435","2015",21,16,5,406601.333333333,4001.90476190476,105.52380952381
"364","01436","2015",2,1,1,464450,3633.5,125
"365","01437","2015",1,1,0,882500,6788,130
"366","01441","2015",4,4,0,133450,1357.25,100.75
"367","01443","2015",67,43,24,193084.925373134,2122.05970149254,92.5223880597015
"368","01444","2015",13,12,1,181692.307692308,1658.76923076923,102.384615384615
"369","01445","2015",4,4,0,200350,1797.75,110
"370","01446","2015",15,13,2,221288,1915.66666666667,119.8
"371","01447","2015",14,13,1,132554.642857143,1192.64285714286,117.857142857143
"372","01448","2015",1,1,0,346537,4125,84
"373","01449","2015",8,8,0,174095.625,1833.25,108.875
"374","01450","2015",33,31,2,215691.848484848,2004.57575757576,110.666666666667
"375","01451","2015",36,31,5,170655.777777778,1722.38888888889,101.305555555556
"376","01452","2015",12,9,3,99029.1666666667,1219.16666666667,85.1666666666667
"377","01453","2015",8,8,0,118250,1284.125,90.25
"378","01454","2015",21,18,3,169780.380952381,1625.71428571429,106.047619047619
"379","01456","2015",1,1,0,160000,1301,123
"380","01457","2015",35,30,5,170103.057142857,1609.68571428571,105.971428571429
"381","02001","2015",6,6,0,90250,1198.16666666667,75.3333333333333
"382","02002","2015",3,3,0,132500,1113.33333333333,126.333333333333
"383","02003","2015",4,4,0,172750,1769,97.5
"384","02004","2015",1,1,0,43000,606,71
"385","02005","2015",1,1,0,145050,1495,97
"386","02006","2015",1,1,0,155000,1040,149
"387","02008","2015",3,3,0,142143,1405.33333333333,115
"388","02009","2015",8,8,0,141923.375,1166.75,123.375
"389","02010","2015",3,3,0,105833.333333333,1226.66666666667,89.6666666666667
"390","02011","2015",8,8,0,149625,1303.5,115.375
"391","02013","2015",5,5,0,124260,1326.6,96.2
"392","02014","2015",7,7,0,100714.285714286,1029,93.8571428571429
"393","02015","2015",2,2,0,90000,1416.5,62.5
"394","02016","2015",4,4,0,98325,995.75,96.25
"395","02017","2015",4,4,0,87750,676.25,126
"396","02018","2015",24,24,0,107679.166666667,1259.70833333333,87.7916666666667
"397","02019","2015",5,5,0,96600,1035.2,96.8
"398","02020","2015",3,3,0,119333.333333333,975,135
"399","02021","2015",1,1,0,75000,949,79
"400","02022","2015",3,3,0,53000,642,83.3333333333333
"401","02025","2015",3,3,0,89000,944,95.3333333333333
"402","02027","2015",2,2,0,138500,1622,81.5
"403","02028","2015",23,23,0,128500.869565217,1393.13043478261,95.4347826086957
"404","02029","2015",3,3,0,146100,1241,120
"405","02030","2015",1,1,0,340000,2615,130
"406","02031","2015",5,5,0,87600,748.8,113.6
"407","02032","2015",1,1,0,1e+05,1471,68
"408","02033","2015",3,3,0,148333.333333333,1201,123.333333333333
"409","02034","2015",2,2,0,137500,1419.5,116
"410","02035","2015",2,2,0,131250,642,173.5
"411","02036","2015",1,1,0,50000,1111,45
"412","02037","2015",15,15,0,127386.666666667,1244.6,100.6
"413","02039","2015",1,1,0,130000,1182,110
"414","02040","2015",8,8,0,110300,968.875,123
"415","02041","2015",9,9,0,120555.555555556,1332.55555555556,93.7777777777778
"416","02042","2015",2,2,0,37500,1695.5,22
"417","02043","2015",1,1,0,2e+05,1538,130
"418","02046","2015",7,7,0,89142.8571428571,1225.42857142857,73.8571428571429
"419","02047","2015",1,1,0,40000,444,90
"420","02048","2015",1,1,0,160000,1649,97
"421","02049","2015",5,5,0,145800,1261.4,108.8
"422","02050","2015",4,4,0,95750,1118.5,88
"423","02051","2015",2,2,0,130750,1537,85
"424","02052","2015",1,1,0,58000,866,67
"425","02053","2015",4,4,0,113215,1127.75,97
"426","02054","2015",7,7,0,130728.571428571,1572.85714285714,83.1428571428571
"427","02056","2015",2,2,0,91500,1029,88
"428","02057","2015",14,14,0,71885.7142857143,720.714285714286,102.571428571429
"429","02058","2015",8,7,1,167250,1112.25,148.75
"430","02059","2015",14,13,1,75864.2857142857,1014.28571428571,79.5
"431","02060","2015",3,3,0,109000,1188,92
"432","02061","2015",2,2,0,61000,478,129
"433","02062","2015",3,3,0,158666.666666667,1393.33333333333,118.666666666667
"434","02063","2015",4,4,0,80000,1018.75,79
"435","02064","2015",24,24,0,119675.833333333,1417.58333333333,84.4166666666667
"436","02065","2015",3,3,0,107166.666666667,842,129.666666666667
"437","02066","2015",1,1,0,147500,1317,112
"438","02067","2015",3,3,0,155000,1078.66666666667,150
"439","02068","2015",1,1,0,80000,1111,72
"440","02069","2015",1,1,0,124000,821,151
"441","02071","2015",3,3,0,66666.6666666667,1160,55.3333333333333
"442","02072","2015",2,2,0,62500,649.5,96.5
"443","02073","2015",6,6,0,151500,1992.83333333333,88.6666666666667
"444","02074","2015",5,5,0,123258,1261.4,96.6
"445","02076","2015",1,1,0,2e+05,1923,104
"446","02077","2015",6,5,1,114163.333333333,1426.33333333333,81.3333333333333
"447","02078","2015",1,1,0,75000,882,85
"448","02079","2015",2,2,0,125600,906,135
"449","02080","2015",4,4,0,219675,1469.75,150.5
"450","02081","2015",3,3,0,127733.333333333,1419.66666666667,101.666666666667
"451","02083","2015",10,10,0,165210,1272.8,127.2
