"","INSEE_COM","Annee","Nb_mutations","NbMaisons","NbApparts","PrixMoyen","Prixm2Moyen","SurfaceMoy"
"31","01036","2016",11,11,0,144410.909090909,1583.45454545455,98.7272727272727
"32","01037","2016",4,4,0,169375,1262.5,130.5
"33","01038","2016",4,4,0,134373.75,1096.5,132
"34","01040","2016",2,2,0,177125,1438.5,123
"35","01041","2016",5,5,0,171563,1779.6,103.4
"36","01042","2016",3,3,0,234883.333333333,1769.33333333333,142.333333333333
"37","01043","2016",58,49,9,281663.327586207,2693.94827586207,105.586206896552
"38","01044","2016",7,7,0,310617.142857143,2755,115.142857142857
"39","01045","2016",4,4,0,237880,2220,110
"40","01046","2016",6,6,0,207441.666666667,1593.16666666667,129.833333333333
"41","01047","2016",11,11,0,253950,2036,137.363636363636
"42","01049","2016",36,32,4,229345.472222222,2305.77777777778,107.944444444444
"43","01050","2016",1,1,0,203700,2079,98
"44","01051","2016",2,2,0,128000,1178,89.5
"45","01052","2016",7,7,0,204257.142857143,2128.71428571429,98.8571428571429
"46","01053","2016",484,123,361,129949.768595041,1666.76652892562,78.797520661157
"47","01054","2016",10,10,0,230324.9,2106.9,113
"48","01056","2016",3,3,0,161863.333333333,1494.33333333333,111.333333333333
"49","01057","2016",4,4,0,131367.5,1364.25,99.75
"50","01058","2016",8,8,0,106750,1469.5,75.125
"51","01060","2016",5,4,1,134816,1268.2,103.6
"52","01061","2016",15,12,3,170910,1770.86666666667,100.8
"53","01062","2016",16,13,3,248320.8125,2348.4375,106.5
"54","01063","2016",3,3,0,115000,1141,102.333333333333
"55","01064","2016",7,7,0,169871.428571429,1505.42857142857,117.428571428571
"56","01065","2016",17,16,1,196927.529411765,1766.29411764706,120
"57","01066","2016",5,4,1,64800,697.2,94.2
"58","01067","2016",2,2,0,82325,860,95.5
"59","01068","2016",4,4,0,127350,1213.75,110
"60","01069","2016",14,11,3,171156.428571429,1783.07142857143,95.5
"61","01071","2016",50,28,22,449683.26,4133.86,110.36
"62","01072","2016",35,28,7,213679.8,2030.6,103.828571428571
"63","01073","2016",11,10,1,144041.818181818,1480.81818181818,102.363636363636
"64","01074","2016",20,14,6,160408.5,1784.95,92.6
"65","01075","2016",8,8,0,241114.125,2733.25,98.625
"66","01076","2016",5,5,0,89620,1061.2,94.6
"67","01077","2016",2,2,0,108980,796.5,132.5
"68","01078","2016",16,7,9,414001.8125,3882.1875,112.625
"69","01079","2016",3,3,0,67166.6666666667,881.333333333333,75.3333333333333
"70","01080","2016",8,8,0,176983.75,1331.75,135.25
"71","01081","2016",5,5,0,260000,2851.8,106.6
"72","01082","2016",8,8,0,148062.5,1765,104
"73","01083","2016",7,7,0,239789.285714286,1808.28571428571,139.142857142857
"74","01084","2016",9,9,0,153783.444444444,1543.55555555556,99
"75","01085","2016",2,2,0,1e+05,924,109.5
"76","01087","2016",5,3,2,121100,1230.6,107.6
"77","01088","2016",10,7,3,201032.8,2129.6,91.1
"78","01089","2016",16,15,1,186511.875,1791.375,105.25
"79","01090","2016",3,3,0,130333.333333333,1754,85.6666666666667
"80","01092","2016",16,16,0,193493.75,1765.625,108.875
"81","01093","2016",65,44,21,174067.892307692,1973.73846153846,91.2769230769231
"82","01094","2016",2,2,0,95000,838.5,110.5
"83","01095","2016",6,6,0,96059.5,977.166666666667,94.3333333333333
"84","01096","2016",7,7,0,181465.714285714,1590,116.142857142857
"85","01098","2016",8,8,0,138073.5,1441.25,100
"86","01099","2016",11,11,0,181439.454545455,1587.36363636364,115.909090909091
"87","01100","2016",1,1,0,86800,1315,66
"88","01101","2016",1,1,0,183000,2011,91
"89","01102","2016",8,8,0,193925,1558.875,130.5
"90","01103","2016",28,14,14,390329.285714286,3921.10714285714,96.8571428571429
"91","01104","2016",6,5,1,150925,1875.66666666667,71.8333333333333
"92","01105","2016",11,9,2,274624.545454545,2504.45454545455,111.636363636364
"93","01106","2016",3,3,0,106228.333333333,1350,73.6666666666667
"94","01107","2016",3,3,0,168933.333333333,1266.33333333333,137
"95","01108","2016",11,11,0,134219.090909091,1357.09090909091,101.181818181818
"96","01109","2016",33,28,5,335881.333333333,3299.06060606061,112.666666666667
"97","01110","2016",5,5,0,137539,1239.8,127.8
"98","01111","2016",3,3,0,142300,2059.66666666667,75
"99","01112","2016",4,4,0,173125,1473.75,119
"100","01113","2016",11,11,0,198866.363636364,1646.09090909091,126
"101","01114","2016",3,3,0,126666.666666667,1465.33333333333,79.3333333333333
"102","01115","2016",7,7,0,150691.428571429,1498.42857142857,103.285714285714
"103","01116","2016",7,6,1,148474.285714286,1520.14285714286,99.5714285714286
"104","01117","2016",3,3,0,95000,1270,73
"105","01118","2016",10,8,2,157050,2445.6,80.1
"106","01121","2016",1,1,0,120000,1290,93
"107","01123","2016",6,6,0,183808.333333333,1529.33333333333,118.333333333333
"108","01124","2016",7,7,0,134174.857142857,1254.57142857143,111.714285714286
"109","01125","2016",9,9,0,120962.222222222,1031.11111111111,112.666666666667
"110","01127","2016",8,8,0,100900,1289.75,85.25
"111","01128","2016",2,2,0,173000,1480,116.5
"112","01129","2016",3,3,0,98333.3333333333,1159.33333333333,79
"113","01130","2016",18,18,0,194629.722222222,1734.22222222222,112.444444444444
"114","01133","2016",3,3,0,229150,2125,114
"115","01134","2016",15,14,1,181710,1636.93333333333,110.4
"116","01135","2016",18,13,5,559391.111111111,4655.83333333333,130.166666666667
"117","01136","2016",9,8,1,160765.555555556,1580.33333333333,102.444444444444
"118","01138","2016",28,22,6,129176.607142857,1515.96428571429,86.3571428571429
"119","01139","2016",7,7,0,114142.857142857,1337.71428571429,88.2857142857143
"120","01140","2016",6,6,0,169811.666666667,1674,105
"121","01141","2016",4,4,0,164462.5,2017,81.5
"122","01142","2016",61,33,28,193513.639344262,2232.16393442623,90.4754098360656
"123","01143","2016",173,48,125,515502.861271676,5021.28323699422,100.635838150289
"124","01145","2016",9,9,0,187776.666666667,1697.77777777778,109.333333333333
"125","01146","2016",5,5,0,241948.8,1991.4,136.6
"126","01147","2016",3,3,0,100666.666666667,1175,94
"127","01148","2016",19,16,3,153110.789473684,1480.89473684211,105
"128","01149","2016",11,10,1,204690.909090909,2227.36363636364,89.9090909090909
"129","01150","2016",1,1,0,77000,1375,56
"130","01151","2016",13,13,0,172365,1951.61538461538,95.8461538461538
"131","01152","2016",6,6,0,162746.666666667,1682.5,97.5
"132","01153","2016",26,24,2,526582.692307692,4297.34615384615,123.730769230769
"133","01155","2016",3,3,0,127621.666666667,1302,102.666666666667
"134","01156","2016",3,2,1,242633.333333333,2348.66666666667,101
"135","01157","2016",26,21,5,220509.230769231,2339.26923076923,99.6538461538462
"136","01158","2016",8,8,0,480923.625,3806.75,127.75
"137","01159","2016",20,20,0,164869.15,1535.15,106.45
"138","01160","2016",145,22,123,328243.868965517,4044.23448275862,80.3448275862069
"139","01162","2016",1,1,0,156000,1248,125
"140","01163","2016",15,15,0,187726.333333333,1653.26666666667,114
"141","01165","2016",22,22,0,226074.090909091,2147.31818181818,107.863636363636
"142","01166","2016",22,16,6,226789.090909091,2342.81818181818,99.9545454545455
"143","01167","2016",6,6,0,152633.333333333,1727.83333333333,96
"144","01169","2016",4,4,0,177170,1715.25,107.25
"145","01170","2016",3,3,0,140178.666666667,1509.66666666667,90
"146","01171","2016",5,5,0,177680,1389.6,132.6
"147","01173","2016",172,44,128,316537.773255814,3821.62209302326,81.8953488372093
"148","01175","2016",11,11,0,143513.090909091,1337.72727272727,107.181818181818
"149","01177","2016",2,2,0,108000,724.5,137
"150","01179","2016",15,15,0,167951.333333333,1679.4,102.266666666667
"151","01180","2016",6,5,1,856000,5748.83333333333,158.333333333333
"152","01181","2016",9,9,0,183516.666666667,1971.44444444444,92
"153","01183","2016",9,9,0,267627.777777778,2171.44444444444,129.111111111111
"154","01184","2016",12,12,0,129906.666666667,1395.5,102.5
"155","01185","2016",32,24,8,110527.78125,1418.75,89.8125
"156","01187","2016",11,8,3,118786.363636364,1325.90909090909,89.8181818181818
"157","01188","2016",3,3,0,182266.666666667,1486.33333333333,118.666666666667
"158","01189","2016",11,10,1,251218.181818182,2412.36363636364,115.272727272727
"159","01190","2016",2,2,0,46000,684,74.5
"160","01191","2016",1,1,0,174720,1713,102
"161","01192","2016",13,12,1,176130.153846154,1898.38461538462,96.8461538461538
"162","01193","2016",3,3,0,166943.333333333,1636.66666666667,102
"163","01194","2016",54,29,25,200664.333333333,2314.98148148148,87.7407407407407
"164","01195","2016",16,12,4,139525,1459.0625,91.4375
"165","01196","2016",6,5,1,139500,1596.5,96.3333333333333
"166","01197","2016",3,3,0,148736.666666667,1365,103
"167","01199","2016",22,20,2,135409.318181818,1464.45454545455,98.0454545454545
"168","01200","2016",2,2,0,58150,556,101
"169","01202","2016",67,39,28,154146.417910448,1669.22388059701,94.6268656716418
"170","01203","2016",11,11,0,148823.545454545,1549.36363636364,97.4545454545455
"171","01204","2016",5,5,0,175830,1200.4,154
"172","01206","2016",1,1,0,110000,1375,80
"173","01207","2016",4,4,0,264436.25,2409.75,111.25
"174","01208","2016",1,1,0,43000,1075,40
"175","01209","2016",3,3,0,286000,2104,133.333333333333
"176","01210","2016",18,1,17,68412.8333333333,1962.83333333333,35.7222222222222
"177","01211","2016",9,9,0,163429.444444444,1898.44444444444,84.3333333333333
"178","01212","2016",5,5,0,104936,1085.6,99.6
"179","01213","2016",16,16,0,176735.9375,1819.25,97.5
"180","01214","2016",1,1,0,189000,995,190
"181","01215","2016",1,1,0,304000,2714,112
"182","01216","2016",7,7,0,85678.5714285714,1322.14285714286,75.5714285714286
"183","01219","2016",1,1,0,68000,1115,61
"184","01224","2016",37,27,10,178971.432432432,1906.13513513514,96.7297297297297
"185","01225","2016",6,4,2,236376.666666667,2120.16666666667,114.5
"186","01227","2016",2,2,0,120000,1438,83.5
"187","01228","2016",4,4,0,127902.5,1416.25,95
"188","01229","2016",8,8,0,130415.375,1466.375,88
"189","01230","2016",11,11,0,132529.090909091,1350,104.363636363636
"190","01231","2016",16,16,0,175451.25,1676,109.125
"191","01232","2016",16,15,1,156212.5,1511.9375,102.8125
"192","01233","2016",1,1,0,147000,919,160
"193","01234","2016",1,1,0,175000,1750,100
"194","01235","2016",4,4,0,162125,1471.75,118.75
"195","01236","2016",7,7,0,153450,1309.85714285714,114.285714285714
"196","01237","2016",12,10,2,166315.833333333,1575,107.333333333333
"197","01238","2016",19,18,1,273950.894736842,2549.05263157895,106.789473684211
"198","01239","2016",10,9,1,154428,1468.2,107.4
"199","01240","2016",7,7,0,129142.857142857,1342.85714285714,106.571428571429
"200","01241","2016",14,14,0,161957.642857143,1351.28571428571,116.857142857143
"201","01243","2016",15,14,1,182588,1987,93.2666666666667
"202","01244","2016",82,65,17,195848.512195122,2190.57317073171,93.609756097561
"203","01245","2016",6,6,0,168258.333333333,1334.16666666667,125.5
"204","01246","2016",14,14,0,138548.571428571,1339.92857142857,113.928571428571
"205","01247","2016",9,3,6,108056.666666667,2295.33333333333,42
"206","01248","2016",19,14,5,299611.947368421,3029.26315789474,106.947368421053
"207","01249","2016",98,49,49,247896.367346939,2628.79591836735,95.7244897959184
"208","01250","2016",19,19,0,262948.421052632,2577.36842105263,108.315789473684
"209","01252","2016",17,17,0,163694.117647059,1757.58823529412,98.7647058823529
"210","01254","2016",10,10,0,217982,2016.9,113.2
"211","01255","2016",11,11,0,154648.181818182,1740.90909090909,87.0909090909091
"212","01257","2016",2,2,0,233500,2194,105
"213","01258","2016",9,9,0,242562.222222222,2049.22222222222,123.222222222222
"214","01259","2016",5,5,0,239721,2203.6,116
"215","01260","2016",5,5,0,148421.6,1809.6,95
"216","01261","2016",8,8,0,221462.5,2216.875,96.375
"217","01262","2016",67,25,42,181900.298507463,2151.46268656716,83.3731343283582
"218","01263","2016",45,40,5,204829.244444444,2125.06666666667,98.6444444444444
"219","01264","2016",9,8,1,152144.444444444,1530.77777777778,101.333333333333
"220","01265","2016",28,13,15,184785.714285714,2079.75,89.3214285714286
"221","01266","2016",24,14,10,133570.5,1523.58333333333,94.2916666666667
"222","01267","2016",8,8,0,181116.5,1577.125,128.875
"223","01268","2016",4,4,0,172500,1810.5,95.25
"224","01269","2016",21,6,15,89088.2380952381,1119.38095238095,81.1904761904762
"225","01272","2016",15,15,0,173422.666666667,1633.4,105.8
"226","01273","2016",22,19,3,119405.772727273,1441.5,83.4545454545455
"227","01274","2016",3,3,0,107333.333333333,1056.33333333333,111.333333333333
"228","01275","2016",29,20,9,306260.344827586,2548.37931034483,125.448275862069
"229","01276","2016",25,24,1,244994.08,2167,113
"230","01277","2016",3,3,0,122333.333333333,936,132.333333333333
"231","01279","2016",1,1,0,80000,1000,80
"232","01280","2016",6,6,0,153800,1573.83333333333,96.5
"233","01281","2016",50,29,21,416904.54,4331.7,98.38
"234","01283","2016",152,66,86,114988.125,1359.125,85.7171052631579
"235","01284","2016",3,3,0,113676.666666667,1234.33333333333,95.6666666666667
"236","01285","2016",7,6,1,259392.857142857,2286.71428571429,117.714285714286
"237","01286","2016",13,13,0,199054.692307692,1504.15384615385,141.230769230769
"238","01288","2016",23,15,8,319214.391304348,3113.5652173913,108.130434782609
"239","01289","2016",60,45,15,165672.8,1735.48333333333,97.8666666666667
"240","01290","2016",10,9,1,253612,2249.2,123
"241","01291","2016",6,6,0,137500,1304.33333333333,99
"242","01293","2016",2,2,0,142500,1032.5,140
"243","01294","2016",5,5,0,128357.6,1281.8,99
"244","01295","2016",9,9,0,205066.666666667,1916.77777777778,106.888888888889
"245","01296","2016",5,5,0,132900,1396.2,98.4
"246","01297","2016",7,7,0,222831.571428571,2104.14285714286,106.571428571429
"247","01299","2016",4,4,0,180225,1416.25,120.5
"248","01301","2016",17,10,7,175938.588235294,1707.70588235294,110.823529411765
"249","01302","2016",2,2,0,176150,1528.5,119.5
"250","01303","2016",17,15,2,141124.705882353,1210.88235294118,121.882352941176
"251","01304","2016",37,33,4,139770.621621622,1419.67567567568,101.216216216216
"252","01305","2016",16,12,4,121509.375,1419.625,86.8125
"253","01306","2016",19,11,8,126683.473684211,1614,77.3157894736842
"254","01307","2016",5,3,2,158479.2,1591.2,104.4
"255","01308","2016",7,7,0,349782,3118.57142857143,134.714285714286
"256","01309","2016",1,1,0,50000,500,100
"257","01313","2016",107,52,55,458555.990654206,4534.29906542056,101.775700934579
"258","01314","2016",23,20,3,161580.47826087,1506.5652173913,107.04347826087
"259","01317","2016",4,4,0,142131.25,1206.25,116.75
"260","01318","2016",7,7,0,210477.142857143,2061.57142857143,102.714285714286
"261","01319","2016",5,5,0,167104,1450.6,122.2
"262","01320","2016",42,39,3,178970.619047619,1942.16666666667,102.238095238095
"263","01321","2016",12,11,1,173770.833333333,1366.41666666667,126.166666666667
"264","01322","2016",50,41,9,275211.78,2577.1,112.94
"265","01323","2016",6,6,0,164150,1386.83333333333,117.5
"266","01325","2016",12,12,0,218138.333333333,1979.66666666667,117.166666666667
"267","01328","2016",4,4,0,234500,1627.25,153.5
"268","01329","2016",2,2,0,93250,1334.5,70
"269","01331","2016",1,1,0,144500,1680,86
"270","01332","2016",8,8,0,196806.25,1637.75,122.375
"271","01333","2016",29,21,8,205329.586206897,2336.51724137931,92.8275862068966
"272","01334","2016",10,10,0,238983,2172.3,109.7
"273","01335","2016",7,7,0,201661.428571429,1786.14285714286,109.714285714286
"274","01336","2016",7,7,0,181969.285714286,1494.85714285714,129.142857142857
"275","01337","2016",8,8,0,151918.75,1202.875,129.25
"276","01338","2016",11,11,0,169606.818181818,1460.81818181818,117.545454545455
"277","01339","2016",13,13,0,325375.384615385,2509.53846153846,139.846153846154
"278","01342","2016",8,8,0,336390,2490.75,128.5
"279","01343","2016",14,13,1,172922.142857143,1465.78571428571,119.785714285714
"280","01344","2016",66,54,12,169634.818181818,1760.21212121212,97.0454545454545
"281","01345","2016",31,24,7,158651.935483871,1765.35483870968,90.4516129032258
"282","01346","2016",13,12,1,180311.461538462,1703.30769230769,110.153846153846
"283","01347","2016",22,22,0,283388.454545455,2454,120
"284","01348","2016",33,32,1,175240.606060606,1913.72727272727,101.090909090909
"285","01349","2016",3,3,0,214666.666666667,1513.66666666667,146
"286","01350","2016",25,21,4,188016.2,1659.12,113.12
"287","01351","2016",24,24,0,206280.416666667,1897.79166666667,122.625
"288","01352","2016",9,9,0,125298.111111111,1151.33333333333,106.444444444444
"289","01353","2016",18,18,0,267000.277777778,2266.88888888889,117
"290","01354","2016",173,56,117,389690.50867052,3825.32369942197,101.895953757225
"291","01355","2016",3,3,0,153400,1994.66666666667,78
"292","01356","2016",4,4,0,186973.75,1255.75,143.5
"293","01357","2016",9,7,2,129944.444444444,1550.22222222222,91.5555555555556
"294","01358","2016",4,4,0,140962.5,1383.5,106.75
"295","01359","2016",4,4,0,199262.5,1842,112.25
"296","01360","2016",21,14,7,417074.19047619,3689.28571428571,119.761904761905
"297","01361","2016",16,16,0,280300.5,2154.4375,140.0625
"298","01362","2016",7,7,0,257810.571428571,2268,121.142857142857
"299","01363","2016",17,15,2,144775.294117647,1558.88235294118,94.1176470588235
"300","01364","2016",14,14,0,147139.285714286,1417.85714285714,113.214285714286
"301","01365","2016",9,9,0,139255.555555556,1812.55555555556,80.2222222222222
"302","01366","2016",13,12,1,197434.615384615,1956.61538461538,99.6153846153846
"303","01367","2016",14,14,0,114477.142857143,1127.42857142857,106
"304","01368","2016",7,7,0,184588.571428571,1400.71428571429,135.142857142857
"305","01369","2016",11,9,2,189447.727272727,1501.27272727273,131.454545454545
"306","01370","2016",38,5,33,95971.1052631579,1388.60526315789,71.5526315789474
"307","01371","2016",11,8,3,207990,2415.63636363636,87.7272727272727
"308","01372","2016",3,3,0,296260,3161.33333333333,98.3333333333333
"309","01373","2016",6,6,0,158800,1657.5,98.6666666666667
"310","01374","2016",21,21,0,161260.047619048,1416.61904761905,118.333333333333
"311","01375","2016",13,13,0,158992.307692308,1520.30769230769,104.230769230769
"312","01376","2016",39,11,28,181801.384615385,2191.25641025641,82.2307692307692
"313","01378","2016",26,26,0,252567,2272.19230769231,113.923076923077
"314","01379","2016",11,11,0,172023.636363636,1416.09090909091,123.454545454545
"315","01380","2016",8,8,0,85175,970,92.375
"316","01381","2016",11,10,1,193627.272727273,1874.09090909091,106.818181818182
"317","01382","2016",3,3,0,260420,1919,135.333333333333
"318","01383","2016",15,12,3,201597,1940.13333333333,103.333333333333
"319","01384","2016",18,15,3,105390.944444444,1247.77777777778,91.1666666666667
"320","01385","2016",7,6,1,199928.571428571,1893.14285714286,111.571428571429
"321","01386","2016",16,14,2,170702,2009.1875,90.6875
"322","01387","2016",2,2,0,162075,1288.5,126.5
"323","01388","2016",8,7,1,113545,1210.25,94.5
"324","01389","2016",15,12,3,187143,1699.53333333333,113.266666666667
"325","01390","2016",12,10,2,216660,2111.41666666667,104.583333333333
"326","01391","2016",3,3,0,101666.666666667,867,129.333333333333
"327","01392","2016",6,6,0,180925,1822.16666666667,98.1666666666667
"328","01393","2016",9,9,0,265165.777777778,1910.55555555556,140.666666666667
"329","01396","2016",6,6,0,141473.333333333,1492.66666666667,91.8333333333333
"330","01397","2016",7,4,3,579814.285714286,4130.71428571429,140
"331","01398","2016",15,14,1,234899.333333333,1785.06666666667,146.266666666667
"332","01399","2016",29,13,16,398864.482758621,3799.86206896552,107.448275862069
"333","01400","2016",3,3,0,101266.666666667,920.666666666667,105.666666666667
"334","01401","2016",16,12,4,474618.125,3813.8125,125.375
"335","01402","2016",6,6,0,125333.333333333,1446.16666666667,90.3333333333333
"336","01403","2016",14,13,1,136762.142857143,1483.35714285714,95.2142857142857
"337","01404","2016",3,3,0,131300,1806.66666666667,81
"338","01405","2016",10,8,2,159033.3,1587.7,101.2
"339","01406","2016",1,1,0,127000,1067,119
"340","01407","2016",16,5,11,131586.875,1747.1875,76.1875
"341","01408","2016",6,6,0,163150,1480.83333333333,132.833333333333
"342","01411","2016",6,5,1,122925,1450.83333333333,79.8333333333333
"343","01412","2016",3,3,0,240833.333333333,1381.66666666667,173
"344","01415","2016",5,5,0,133810,1405.6,93.8
"345","01416","2016",13,11,2,85336.9230769231,1101.15384615385,73.1538461538462
"346","01418","2016",7,5,2,273185.714285714,2536.57142857143,106.428571428571
"347","01419","2016",52,36,16,415609.769230769,4050.25,102.711538461538
"348","01420","2016",19,9,10,120091.052631579,1219.84210526316,98.5789473684211
"349","01421","2016",12,12,0,105383.333333333,1342,78.6666666666667
"350","01422","2016",10,10,0,189989,1801.5,102.2
"351","01423","2016",12,12,0,269107.083333333,2720.33333333333,105.333333333333
"352","01424","2016",13,11,2,293654.230769231,2427.23076923077,127.076923076923
"353","01425","2016",2,2,0,179500,1428,126.5
"354","01426","2016",28,23,5,145913.5,1266.89285714286,118.821428571429
"355","01427","2016",92,42,50,190639.706521739,2172.05434782609,88.2717391304348
"356","01428","2016",1,1,0,169000,1341,126
"357","01429","2016",7,7,0,95871.4285714286,1129.42857142857,90.2857142857143
"358","01430","2016",5,4,1,143704,1564.8,88.4
"359","01431","2016",12,12,0,133600.25,1531.16666666667,89.5
"360","01432","2016",3,3,0,125278.333333333,1493.66666666667,83
"361","01433","2016",5,5,0,83600,1036.2,82.6
"362","01434","2016",3,3,0,279166.666666667,5454,73.6666666666667
"363","01435","2016",20,14,6,452847.5,4209.35,109.1
"364","01436","2016",5,4,1,551000,4024.4,146.4
"365","01437","2016",4,4,0,125918.75,1296.75,96
"366","01441","2016",8,8,0,141707.75,1384.25,101.25
"367","01443","2016",65,44,21,193235.753846154,2113.38461538462,95.1384615384615
"368","01444","2016",21,21,0,106036.666666667,1334.2380952381,82.1428571428571
"369","01445","2016",5,4,1,169272,1739.8,97.4
"370","01446","2016",21,19,2,254321.904761905,2208.80952380952,117.52380952381
"371","01447","2016",8,8,0,111593.75,1166.5,92.75
"372","01448","2016",3,2,1,204066.666666667,2068.33333333333,98.6666666666667
"373","01449","2016",3,3,0,157500,1461,99
"374","01450","2016",38,37,1,203436.210526316,1946.97368421053,105.421052631579
"375","01451","2016",49,46,3,220032.591836735,1939.75510204082,114.530612244898
"376","01452","2016",15,14,1,102637.466666667,1380.26666666667,74.4666666666667
"377","01453","2016",7,7,0,102100,1182.71428571429,87.1428571428571
"378","01454","2016",16,14,2,142656.8125,1953.3125,88.375
"379","01457","2016",33,30,3,173151.545454545,1710.24242424242,101.090909090909
"380","02001","2016",3,3,0,121500,1321,95
"381","02002","2016",5,5,0,92200,1054.8,83.8
"382","02003","2016",8,8,0,141700,1443.5,97
"383","02005","2016",4,4,0,147250,1472.5,97.25
"384","02006","2016",3,3,0,57866.6666666667,1229,70
"385","02008","2016",7,7,0,116242.857142857,1242.85714285714,92
"386","02009","2016",3,3,0,149600,1426.66666666667,105
"387","02010","2016",4,4,0,145625,1212,124.5
"388","02011","2016",13,13,0,97061.5384615385,1141.92307692308,85.9230769230769
"389","02012","2016",1,1,0,105000,1167,90
"390","02013","2016",6,6,0,187591.666666667,1280.33333333333,145
"391","02014","2016",10,10,0,131850,1301.8,105.8
"392","02015","2016",2,2,0,241950,1536,162.5
"393","02016","2016",2,2,0,94250,928.5,105.5
"394","02017","2016",2,2,0,47500,783.5,60.5
"395","02018","2016",24,24,0,105595.041666667,1240.83333333333,86.2083333333333
"396","02019","2016",2,2,0,82500,866,96.5
"397","02020","2016",10,10,0,108810,1076.2,100.1
"398","02021","2016",3,3,0,56000,758,75.3333333333333
"399","02022","2016",1,1,0,90000,1607,56
"400","02025","2016",2,2,0,90000,1081,79
"401","02027","2016",1,1,0,75000,708,106
"402","02028","2016",26,26,0,126453.461538462,1308.15384615385,103.076923076923
"403","02029","2016",4,4,0,164806.25,1212.5,136.25
"404","02030","2016",1,1,0,80000,667,120
"405","02031","2016",9,9,0,94940,898.777777777778,111.111111111111
"406","02032","2016",2,2,0,193000,1566,121.5
"407","02033","2016",1,1,0,75000,610,123
"408","02034","2016",2,2,0,187500,1226,155
"409","02035","2016",4,4,0,120337.5,1087.75,109.5
"410","02037","2016",10,10,0,141640,1188.3,121.5
"411","02038","2016",1,1,0,170000,1349,126
"412","02039","2016",2,2,0,91000,676.5,124.5
"413","02040","2016",1,1,0,131500,1384,95
"414","02041","2016",5,5,0,154000,1681.8,98.4
"415","02042","2016",6,6,0,116250,1546.16666666667,84.6666666666667
"416","02046","2016",6,6,0,123900,1207,106
"417","02049","2016",11,11,0,91909.0909090909,1075.09090909091,83.9090909090909
"418","02050","2016",6,6,0,134612,1378.16666666667,106.333333333333
"419","02051","2016",4,4,0,194255,1375.5,143
"420","02052","2016",3,3,0,91166.6666666667,913,109.333333333333
"421","02053","2016",7,7,0,108428.571428571,860.285714285714,125.714285714286
"422","02054","2016",5,5,0,160504,1135.4,143
"423","02055","2016",1,1,0,129000,843,153
"424","02056","2016",2,2,0,72500,946.5,77
"425","02057","2016",11,11,0,98381.8181818182,790.727272727273,125.090909090909
"426","02058","2016",5,5,0,125020,1348.4,99.8
"427","02059","2016",18,18,0,57237.2222222222,725.222222222222,80.5555555555556
"428","02060","2016",2,2,0,104350,874,123.5
"429","02061","2016",6,6,0,73166.6666666667,888.833333333333,89
"430","02062","2016",2,2,0,141500,1329,106
"431","02063","2016",4,4,0,87750,972.75,91.25
"432","02064","2016",20,17,3,122007.5,1583.5,78.65
"433","02065","2016",9,9,0,104878.888888889,1039.22222222222,100
"434","02068","2016",1,1,0,40000,519,77
"435","02069","2016",1,1,0,114700,663,173
"436","02070","2016",4,4,0,137850,1156.75,109.5
"437","02071","2016",7,7,0,118428.571428571,1235.14285714286,91.1428571428571
"438","02072","2016",3,3,0,99166.6666666667,1000.33333333333,102
"439","02073","2016",6,6,0,186883.333333333,1428.5,143.5
