"","INSEE_COM","Annee","Nb_mutations","NbMaisons","NbApparts","PrixMoyen","Prixm2Moyen","SurfaceMoy"
"47","01056","2018",3,3,0,36500,545,71.3333333333333
"48","01057","2018",5,5,0,120967,1415.6,84.4
"49","01058","2018",9,9,0,170152.222222222,1613.55555555556,106.444444444444
"50","01060","2018",5,4,1,119848,1070.8,116
"51","01061","2018",6,6,0,189716.666666667,1753.5,107
"52","01062","2018",12,12,0,287505.416666667,2175.5,135.666666666667
"53","01063","2018",3,3,0,160383.333333333,1535.66666666667,108.666666666667
"54","01064","2018",16,14,2,168105.9375,1610.5625,106.5
"55","01065","2018",17,14,3,191794.352941176,2071.70588235294,95.0588235294118
"56","01066","2018",1,1,0,53000,396,134
"57","01068","2018",7,6,1,102071.428571429,1033.71428571429,93
"58","01069","2018",14,11,3,162130,1680.71428571429,96.9285714285714
"59","01071","2018",73,38,35,441721.616438356,4271,101.287671232877
"60","01072","2018",23,21,2,204578.695652174,1866.08695652174,109.521739130435
"61","01073","2018",7,6,1,125129.142857143,1518,86
"62","01074","2018",38,24,14,171751,1967.60526315789,88.6315789473684
"63","01075","2018",23,13,10,175487.695652174,1945.95652173913,88.6521739130435
"64","01076","2018",4,4,0,62350,703.5,83.75
"65","01077","2018",4,4,0,108467.5,972.75,106.5
"66","01078","2018",18,16,2,413301.111111111,3925.05555555556,109.333333333333
"67","01079","2018",9,7,2,150778.888888889,1517.44444444444,102.222222222222
"68","01080","2018",7,7,0,130450,1346,96.2857142857143
"69","01081","2018",10,6,4,206890,2033.5,102.1
"70","01082","2018",3,2,1,150666.666666667,1745,87
"71","01083","2018",8,8,0,204258.625,2045,97.625
"72","01084","2018",8,8,0,213560,1924.125,111.75
"73","01085","2018",4,4,0,195770,1776,110.5
"74","01087","2018",2,2,0,52500,810.5,79
"75","01088","2018",13,13,0,257453.846153846,2288.92307692308,113.230769230769
"76","01089","2018",29,28,1,188101.379310345,2000.89655172414,93.1724137931034
"77","01090","2018",5,5,0,182920,1758.8,105.2
"78","01092","2018",22,22,0,218685.909090909,2264.18181818182,102.272727272727
"79","01093","2018",78,32,46,177215.717948718,2146.91025641026,83.3846153846154
"80","01094","2018",4,4,0,125087.5,1534.25,91.75
"81","01095","2018",10,10,0,112644.2,1266.9,88.9
"82","01096","2018",8,7,1,165067.25,2049.25,82.875
"83","01098","2018",14,13,1,166771.428571429,1733.21428571429,99.8571428571429
"84","01099","2018",16,16,0,240593.125,2097.5625,118.4375
"85","01100","2018",3,3,0,84383.3333333333,974.333333333333,86
"86","01101","2018",2,2,0,158850,1675.5,94.5
"87","01102","2018",9,9,0,148083.888888889,1329.33333333333,114.888888888889
"88","01103","2018",22,12,10,452431.181818182,3991.09090909091,112.181818181818
"89","01104","2018",5,5,0,143900,1470.4,99.2
"90","01105","2018",18,16,2,264999,2584,108.944444444444
"91","01106","2018",3,3,0,156510,1107.33333333333,145
"92","01107","2018",3,3,0,127570,1492.66666666667,86
"93","01108","2018",16,15,1,125499.375,1332.3125,106.5
"94","01109","2018",35,30,5,347230.2,3573.77142857143,100.142857142857
"95","01110","2018",3,3,0,65000,883.333333333333,76.3333333333333
"96","01111","2018",2,2,0,124600,1208.5,92.5
"97","01112","2018",6,5,1,169275,1685.33333333333,97.1666666666667
"98","01113","2018",11,11,0,192900,1762.09090909091,107.454545454545
"99","01114","2018",3,3,0,298990,3039.66666666667,97
"100","01115","2018",15,13,2,200825.333333333,1837.4,117.733333333333
"101","01116","2018",5,5,0,135176,1320.2,101.8
"102","01117","2018",2,2,0,136500,990,133.5
"103","01118","2018",18,14,4,185782.055555556,2058.27777777778,91.0555555555556
"104","01123","2018",8,8,0,181533.75,1754.375,104
"105","01124","2018",8,8,0,135218,1311.375,98
"106","01125","2018",9,9,0,124264.444444444,1196.77777777778,104.222222222222
"107","01127","2018",5,5,0,103424,1296.4,88.4
"108","01128","2018",4,3,1,162435,1462.75,116
"109","01129","2018",4,4,0,234015,1799.5,139.25
"110","01130","2018",18,18,0,211838.277777778,1923.83333333333,111.222222222222
"111","01133","2018",6,6,0,158825.666666667,1635.66666666667,96.1666666666667
"112","01134","2018",2,1,1,151835,1136.5,142.5
"113","01135","2018",23,19,4,505199.608695652,4029.91304347826,131.173913043478
"114","01136","2018",4,4,0,237165,2203.25,109.75
"115","01138","2018",37,28,9,132563.108108108,1525.91891891892,89.4324324324324
"116","01139","2018",9,9,0,123704.444444444,1249.33333333333,100.666666666667
"117","01140","2018",11,11,0,181336.363636364,1492.36363636364,139
"118","01141","2018",5,5,0,165010,1421,112.8
"119","01142","2018",45,27,18,224943.888888889,2395.37777777778,96.8
"120","01143","2018",198,70,128,561722.671717172,5264.09595959596,105.782828282828
"121","01145","2018",20,19,1,190219.85,1691.85,115.45
"122","01146","2018",4,4,0,211150,1818.75,118
"123","01147","2018",6,6,0,146575,1168,133.833333333333
"124","01148","2018",15,14,1,174669.4,1790.06666666667,97.4
"125","01149","2018",9,8,1,235950.777777778,2251.44444444444,105
"126","01150","2018",1,1,0,191355,1181,162
"127","01151","2018",19,19,0,202447.894736842,1594.31578947368,131.947368421053
"128","01152","2018",14,14,0,161825,1780.64285714286,92.2857142857143
"129","01153","2018",35,31,4,462406.571428571,4365.71428571429,106.371428571429
"130","01155","2018",1,1,0,83400,684,122
"131","01156","2018",3,3,0,269700,2575,105.666666666667
"132","01157","2018",25,22,3,299741.68,2585.64,115.68
"133","01158","2018",13,8,5,405189.230769231,3709.46153846154,111.538461538462
"134","01159","2018",23,23,0,173505.391304348,1556.17391304348,111.869565217391
"135","01160","2018",159,14,145,326003.459119497,4147.53459119497,76.6666666666667
"136","01162","2018",1,1,0,172000,1147,150
"137","01163","2018",21,21,0,158498.761904762,1676.38095238095,99.0476190476191
"138","01165","2018",21,21,0,242751.666666667,2281.42857142857,110.095238095238
"139","01166","2018",41,29,12,256576.87804878,2597.70731707317,100.439024390244
"140","01167","2018",3,3,0,319100,2431.33333333333,135.666666666667
"141","01169","2018",10,10,0,244719.5,2236.2,107.1
"142","01170","2018",5,5,0,210450,1636.6,131.2
"143","01171","2018",8,8,0,185130,1579.625,129.125
"144","01173","2018",167,48,119,310779.736526946,3918.79640718563,78.2155688622754
"145","01174","2018",6,6,0,172766.666666667,2509.83333333333,95.6666666666667
"146","01175","2018",1,1,0,130000,1368,95
"147","01179","2018",22,22,0,201136.636363636,1831.31818181818,115.772727272727
"148","01180","2018",8,6,2,615662.5,4195.375,153.375
"149","01181","2018",3,3,0,205000,1635,153.333333333333
"150","01183","2018",23,22,1,222255.217391304,2067.4347826087,108
"151","01184","2018",11,11,0,108461.363636364,1471,80.7272727272727
"152","01185","2018",47,35,12,109552.340425532,1349.42553191489,89.8085106382979
"153","01187","2018",5,4,1,119300,1690.4,85.4
"154","01188","2018",3,3,0,277916.666666667,2174.33333333333,133
"155","01189","2018",8,8,0,209625,2309.125,91.875
"156","01190","2018",1,1,0,45000,556,81
"157","01192","2018",10,8,2,173524.6,1865.2,93.2
"158","01194","2018",71,50,21,220527.61971831,2353.33802816901,95.9154929577465
"159","01195","2018",12,9,3,137200,1490.41666666667,93.75
"160","01196","2018",12,11,1,124795.833333333,1310.83333333333,98.5
"161","01197","2018",5,5,0,254512,2035.4,143.8
"162","01199","2018",23,21,2,144017.260869565,1558.13043478261,99.304347826087
"163","01200","2018",3,3,0,78000,842,103.333333333333
"164","01202","2018",92,64,28,170024.847826087,1794.38043478261,96.1304347826087
"165","01203","2018",12,11,1,202109.416666667,1875.33333333333,108.833333333333
"166","01204","2018",9,7,2,145087.222222222,1602.55555555556,93.3333333333333
"167","01206","2018",2,2,0,73500,724.5,120.5
"168","01207","2018",2,2,0,231775,1745,136.5
"169","01209","2018",10,10,0,303215,3126.9,98.4
"170","01210","2018",15,2,13,93216.8,2267.53333333333,40.5333333333333
"171","01211","2018",22,21,1,170065.318181818,1632.90909090909,106.681818181818
"172","01212","2018",15,14,1,145590,1395.4,111.466666666667
"173","01213","2018",18,18,0,198651.111111111,2073.88888888889,96.3888888888889
"174","01214","2018",2,2,0,71750,978,84
"175","01215","2018",2,2,0,366500,2262.5,161.5
"176","01216","2018",6,6,0,137725,1170.16666666667,139
"177","01219","2018",5,5,0,129740,1282.6,106.4
"178","01224","2018",44,35,9,204891.340909091,2293.65909090909,96.6136363636364
"179","01225","2018",3,3,0,311280.666666667,2593.66666666667,124.333333333333
"180","01227","2018",6,6,0,180333.333333333,1735.5,103.166666666667
"181","01228","2018",7,6,1,148800,1439.28571428571,105.285714285714
"182","01229","2018",14,10,4,156957.428571429,1849.57142857143,89.1428571428571
"183","01230","2018",8,8,0,143070,1200.875,121.75
"184","01231","2018",14,14,0,176606,1749.57142857143,104.5
"185","01232","2018",37,36,1,192819.054054054,1870.27027027027,116.972972972973
"186","01233","2018",3,3,0,133166.666666667,1270.66666666667,107.333333333333
"187","01234","2018",2,2,0,177425,1107.5,155
"188","01235","2018",19,15,4,195714,1886.31578947368,112.315789473684
"189","01236","2018",8,8,0,175464.75,1722.5,102.625
"190","01237","2018",12,12,0,171022.75,1523,113.416666666667
"191","01238","2018",44,32,12,285936.409090909,3014.27272727273,97.4318181818182
"192","01239","2018",6,6,0,150000,1571,93.3333333333333
"193","01240","2018",10,10,0,131159.4,1534.8,85.7
"194","01241","2018",18,18,0,204149.166666667,1698.72222222222,126
"195","01242","2018",3,2,1,135183.333333333,1159.66666666667,115.666666666667
"196","01243","2018",16,16,0,279778.125,2654.25,105.25
"197","01244","2018",92,61,31,202771.032608696,2064.1847826087,100.119565217391
"198","01245","2018",10,10,0,170637.5,1531.1,117.9
"199","01246","2018",26,24,2,178485.769230769,1688.69230769231,107.615384615385
"200","01247","2018",11,3,8,121307.545454545,2452.27272727273,41.0909090909091
"201","01248","2018",32,21,11,286863.4375,3031.90625,97.75
"202","01249","2018",114,71,43,253555.447368421,2712.32456140351,94.7719298245614
"203","01250","2018",24,24,0,307001.458333333,2607.04166666667,117.541666666667
"204","01252","2018",14,13,1,205901.142857143,1767.21428571429,114.857142857143
"205","01254","2018",27,27,0,263021.296296296,2473.33333333333,116.62962962963
"206","01255","2018",14,14,0,126586.428571429,1537.5,83.6428571428571
"207","01257","2018",4,4,0,265500,2640,102.5
"208","01258","2018",19,19,0,227450.157894737,1997.63157894737,111.578947368421
"209","01259","2018",9,9,0,205661.111111111,1862.33333333333,117.111111111111
"210","01260","2018",4,4,0,294895,1464.75,195.75
"211","01261","2018",10,10,0,389484,2483.1,153.2
"212","01262","2018",93,32,61,162234.838709677,2150.52688172043,75.8279569892473
"213","01263","2018",40,36,4,246493,2480.025,102.3
"214","01264","2018",8,7,1,199281.25,1658.75,117.25
"215","01265","2018",24,16,8,143576.291666667,1559.45833333333,93.2083333333333
"216","01266","2018",40,28,12,159184.975,1649.15,97.025
"217","01267","2018",7,7,0,113592.857142857,1135.28571428571,104.142857142857
"218","01268","2018",3,3,0,147816.666666667,1674,87.3333333333333
"219","01269","2018",27,8,19,106567.555555556,1176.62962962963,88.7037037037037
"220","01272","2018",25,24,1,166017.2,1544,108.24
"221","01273","2018",28,28,0,151540.535714286,1644.71428571429,101.214285714286
"222","01274","2018",5,4,1,159090,1293.2,133
"223","01275","2018",41,28,13,346399.756097561,2899.56097560976,118.731707317073
"224","01276","2018",15,14,1,314690,2875.6,113.266666666667
"225","01277","2018",2,2,0,80000,870,104.5
"226","01279","2018",2,2,0,142400,1811,95
"227","01280","2018",3,3,0,131000,1059,127.333333333333
"228","01281","2018",38,14,24,432188.184210526,4574.8947368421,96.5789473684211
"229","01282","2018",2,2,0,189800,1890.5,100.5
"230","01283","2018",194,80,114,115936.927835052,1323.4793814433,86.3505154639175
"231","01284","2018",9,9,0,188723.111111111,1771.22222222222,112.111111111111
"232","01285","2018",11,11,0,337197.454545455,2591.18181818182,132.545454545455
"233","01286","2018",8,8,0,182070,2064.875,89
"234","01288","2018",28,16,12,328541.428571429,3571.78571428571,95.75
"235","01289","2018",60,38,22,174008.55,1828.73333333333,95.8166666666667
"236","01290","2018",16,12,4,251171.875,2180.625,117.1875
"237","01291","2018",6,6,0,169804.666666667,1616.83333333333,107.333333333333
"238","01293","2018",1,1,0,148800,1071,139
"239","01294","2018",3,3,0,158333.333333333,1663.33333333333,94
"240","01295","2018",8,8,0,218380.625,1965.375,120.5
"241","01296","2018",4,4,0,142312.5,1567.5,91
"242","01297","2018",12,12,0,229800.416666667,2385.75,96.75
"243","01299","2018",8,8,0,221658.75,2235.5,98.5
"244","01301","2018",23,23,0,205349.434782609,1813.95652173913,115.521739130435
"245","01302","2018",1,1,0,193000,2098,92
"246","01303","2018",31,30,1,131928.709677419,1325.29032258065,99.2258064516129
"247","01304","2018",32,27,5,154795.84375,1797.09375,89.65625
"248","01305","2018",26,15,11,122522.692307692,1424.92307692308,89.4230769230769
"249","01306","2018",18,13,5,125035.555555556,1346.33333333333,94.2777777777778
"250","01307","2018",4,1,3,126050,1412.75,88.5
"251","01308","2018",6,5,1,462716.333333333,4741.16666666667,110
"252","01310","2018",1,1,0,40000,333,120
"253","01311","2018",1,1,0,158400,1523,104
"254","01313","2018",117,58,59,457529.777777778,4624.64102564103,98.3333333333333
"255","01314","2018",31,29,2,162412.903225806,1772.61290322581,91.258064516129
"256","01317","2018",1,1,0,84000,832,101
"257","01318","2018",10,10,0,304111,2573.7,119.1
"258","01319","2018",9,9,0,224487.777777778,1959.22222222222,118.888888888889
"259","01320","2018",6,6,0,181391.666666667,1921.66666666667,96.1666666666667
"260","01321","2018",7,7,0,187118.571428571,1721.14285714286,108.857142857143
"261","01322","2018",49,49,0,352894.755102041,2798.18367346939,127
"262","01323","2018",16,16,0,147075,1434.25,101.9375
"263","01325","2018",8,8,0,265598.75,2411.125,118.625
"264","01328","2018",4,4,0,266782.5,2188.5,125.75
"265","01329","2018",3,3,0,92550,1313.33333333333,75.3333333333333
"266","01330","2018",1,1,0,60000,1053,57
"267","01331","2018",1,1,0,120000,1558,77
"268","01332","2018",3,3,0,244333.333333333,2217.33333333333,110
"269","01333","2018",45,30,15,235100.888888889,2683.73333333333,89.9111111111111
"270","01334","2018",4,4,0,175235,1811.75,93.75
"271","01336","2018",9,9,0,125100,1211.77777777778,100.333333333333
"272","01337","2018",11,11,0,145797.272727273,1552.18181818182,102
"273","01338","2018",14,14,0,181357.142857143,1656.92857142857,110.285714285714
"274","01339","2018",18,18,0,314876.666666667,2740.27777777778,115.055555555556
"275","01342","2018",7,7,0,311407.142857143,3069.14285714286,100.857142857143
"276","01343","2018",18,18,0,196835.777777778,1691.5,120.722222222222
"277","01344","2018",59,43,16,181651.559322034,1952.49152542373,94.6949152542373
"278","01345","2018",31,18,13,140405.322580645,1582.67741935484,93.1612903225806
"279","01346","2018",17,16,1,159610.882352941,1354.11764705882,117.529411764706
"280","01347","2018",20,20,0,349942,3094.65,116
"281","01348","2018",31,26,5,181976.064516129,1702.61290322581,109.612903225806
"282","01349","2018",7,7,0,275458.571428571,1913.28571428571,141.857142857143
"283","01350","2018",33,27,6,157388.333333333,1650.78787878788,95.030303030303
"284","01351","2018",20,19,1,200491.25,1781.85,114.9
"285","01352","2018",5,5,0,135060,1434.8,94
"286","01353","2018",26,24,2,239680.961538462,2284.38461538462,108.269230769231
"287","01354","2018",145,30,115,357573.110344828,3788.59310344828,94.6551724137931
"288","01355","2018",3,3,0,128533.333333333,951.666666666667,130.333333333333
"289","01356","2018",5,5,0,107240,1733,69.4
"290","01357","2018",4,3,1,143250,1265.25,121.75
"291","01358","2018",7,7,0,182142.857142857,1534.14285714286,125.714285714286
"292","01359","2018",3,3,0,200583.333333333,2397.66666666667,86.6666666666667
"293","01360","2018",25,19,6,414048.04,4018.12,108
"294","01361","2018",18,18,0,298922.833333333,2463.94444444444,127.277777777778
"295","01362","2018",15,15,0,322236.333333333,2693.93333333333,121.866666666667
"296","01363","2018",22,20,2,161118.181818182,1660.09090909091,100.136363636364
"297","01364","2018",10,10,0,162675,1569.8,106.3
"298","01365","2018",11,11,0,156697.272727273,1448.09090909091,115.545454545455
"299","01366","2018",11,11,0,201113.636363636,1991.27272727273,101.363636363636
"300","01367","2018",9,9,0,120571.111111111,1161.44444444444,110.222222222222
"301","01368","2018",14,14,0,202525,1861.21428571429,118.642857142857
"302","01369","2018",5,4,1,203964,1724.6,128.8
"303","01370","2018",38,3,35,98236.8421052632,1489.84210526316,66.6842105263158
"304","01371","2018",15,10,5,201234.666666667,2394.26666666667,85.8
"305","01372","2018",5,5,0,145400,1418.4,103.4
"306","01373","2018",4,3,1,171900,1903.75,90.25
"307","01374","2018",21,21,0,228943.380952381,1771.52380952381,133.47619047619
"308","01375","2018",5,5,0,172223,1685.8,103.6
"309","01376","2018",54,21,33,203465.092592593,2208.90740740741,89.4074074074074
"310","01378","2018",34,28,6,209673.235294118,2192.85294117647,99.1176470588235
"311","01379","2018",11,11,0,173076.363636364,1690.81818181818,107
"312","01380","2018",4,4,0,122875,1130.5,108.75
"313","01381","2018",20,20,0,220047.5,1779.85,124.25
"314","01382","2018",2,2,0,324335,2467,132.5
"315","01383","2018",21,18,3,201918.571428571,1897.47619047619,107.142857142857
"316","01384","2018",24,22,2,102419.166666667,1196.91666666667,91.875
"317","01385","2018",6,6,0,204746.666666667,1684.5,120.333333333333
"318","01386","2018",14,11,3,140720,1575.71428571429,86.2142857142857
"319","01387","2018",4,4,0,175532.5,1917,92.75
"320","01388","2018",14,14,0,106560.714285714,1198.35714285714,93.0714285714286
"321","01389","2018",23,20,3,228997.652173913,2090.82608695652,113.217391304348
"322","01390","2018",16,14,2,274710.3125,2333.625,117.25
"323","01391","2018",2,2,0,100900,1113.5,106
"324","01392","2018",8,8,0,172612.5,1553.25,117.625
"325","01393","2018",7,7,0,247461.428571429,1974.85714285714,127.714285714286
"326","01396","2018",14,11,3,135297.357142857,1655.14285714286,84.5714285714286
"327","01397","2018",5,4,1,618842,4002.4,148.6
"328","01398","2018",15,13,2,284078,2396.93333333333,119
"329","01399","2018",32,20,12,447842,4620.9375,99.5625
"330","01400","2018",1,1,0,285000,1100,259
"331","01401","2018",26,15,11,461732.884615385,4124.19230769231,115.153846153846
"332","01402","2018",8,8,0,142752.5,1392,105.75
"333","01403","2018",12,11,1,122994.583333333,1276.91666666667,104.583333333333
"334","01404","2018",7,7,0,182962.857142857,2369.28571428571,80.8571428571429
"335","01405","2018",11,11,0,231627.272727273,1859.09090909091,127.090909090909
"336","01406","2018",4,4,0,191500,1666,109.75
"337","01407","2018",19,7,12,130524.210526316,1968,72.3157894736842
"338","01408","2018",4,4,0,172000,1208,148
"339","01410","2018",5,5,0,187100,1384.6,135.6
"340","01411","2018",6,6,0,122100,1363.16666666667,95
"341","01412","2018",8,8,0,231171.875,2223.375,107.75
"342","01415","2018",3,3,0,213333.333333333,1883.33333333333,132
"343","01416","2018",17,15,2,99837.8823529412,1109.94117647059,90.5882352941177
"344","01418","2018",7,6,1,311436.857142857,2584.85714285714,126.142857142857
"345","01419","2018",74,40,34,418982.972972973,4127.43243243243,103.256756756757
"346","01420","2018",21,6,15,121527.380952381,1471.90476190476,89.7619047619048
"347","01421","2018",12,11,1,148922.083333333,1642.41666666667,92.5833333333333
"348","01422","2018",21,20,1,200652.380952381,1849.19047619048,105.952380952381
"349","01423","2018",21,21,0,314030.952380952,2728.04761904762,121.904761904762
"350","01424","2018",25,19,6,306832.4,2832.48,113.04
"351","01425","2018",1,1,0,150000,1220,123
"352","01426","2018",32,32,0,164084.34375,1581.4375,107.5625
"353","01427","2018",123,67,56,223913.658536585,2533.14634146341,88.6991869918699
"354","01428","2018",2,2,0,171800,2537.5,81.5
"355","01429","2018",3,3,0,189180,1914,99.6666666666667
"356","01430","2018",7,7,0,230757.285714286,2065.42857142857,107.428571428571
"357","01431","2018",11,11,0,172619.090909091,1763.90909090909,98.8181818181818
"358","01432","2018",5,5,0,163350,1301.8,131.4
"359","01433","2018",1,1,0,164000,1505,109
"360","01434","2018",6,6,0,223137.5,1829.33333333333,121.5
"361","01435","2018",26,22,4,520909.153846154,4567.57692307692,117.423076923077
"362","01436","2018",7,3,4,413393.571428571,4347.57142857143,87.4285714285714
"363","01437","2018",2,2,0,107680,947,112.5
"364","01441","2018",4,4,0,185232.5,1498.75,127.5
"365","01443","2018",65,39,26,188636.292307692,2161.16923076923,89.7538461538462
"366","01444","2018",24,24,0,144054.166666667,1396.875,113.041666666667
"367","01445","2018",4,4,0,154017.5,1370.5,114.5
"368","01446","2018",19,18,1,284932.947368421,2351.78947368421,124.736842105263
"369","01447","2018",15,15,0,166303.666666667,1321.86666666667,134.4
"370","01448","2018",2,2,0,297050,2014,156.5
"371","01449","2018",8,8,0,175964,1896.375,100
"372","01450","2018",44,42,2,222216.590909091,2377.90909090909,97.0681818181818
"373","01451","2018",46,40,6,203795.565217391,1884.41304347826,107.565217391304
"374","01452","2018",12,9,3,108616.666666667,1435.58333333333,81.0833333333333
"375","01453","2018",8,8,0,171310,1883.625,97.875
"376","01454","2018",13,10,3,163599.769230769,1636,99.7692307692308
"377","01457","2018",30,28,2,191522.633333333,1643.06666666667,117.833333333333
"378","02001","2018",6,6,0,124000,1322.66666666667,99.8333333333333
"379","02002","2018",6,6,0,93650,971.166666666667,94.6666666666667
"380","02003","2018",10,10,0,119982.5,1248.7,98.1
"381","02004","2018",4,4,0,80412.5,734.25,107.5
"382","02005","2018",2,2,0,263975,1490,178.5
"383","02006","2018",1,1,0,385000,2278,169
"384","02008","2018",1,1,0,79000,648,122
"385","02009","2018",8,8,0,108775,1156.75,94.375
"386","02010","2018",3,3,0,179666.666666667,1352.33333333333,131.333333333333
"387","02011","2018",11,11,0,144454.545454545,1297.36363636364,119.090909090909
"388","02013","2018",3,3,0,138333.333333333,941.666666666667,153
"389","02014","2018",8,8,0,109637.5,1192.875,93.25
"390","02015","2018",2,2,0,200750,2183,95
"391","02016","2018",1,1,0,135000,1570,86
"392","02017","2018",4,4,0,101750,987.25,94.75
"393","02018","2018",27,27,0,110962.962962963,1305.55555555556,87.0740740740741
"394","02019","2018",3,3,0,69666.6666666667,766.333333333333,96
"395","02020","2018",4,4,0,132250,1027,130.5
"396","02022","2018",11,11,0,94604.5454545455,1087.36363636364,95.3636363636364
"397","02025","2018",5,5,0,120400,1248.2,100.2
"398","02027","2018",1,1,0,158000,1436,110
"399","02028","2018",27,27,0,144340.740740741,1223.77777777778,118.703703703704
"400","02029","2018",6,6,0,131500,1210.5,105.166666666667
"401","02030","2018",1,1,0,60000,632,95
"402","02031","2018",6,6,0,68950,702.833333333333,104
"403","02032","2018",2,2,0,77500,861,90
"404","02033","2018",1,1,0,110000,932,118
"405","02035","2018",1,1,0,147500,1283,115
"406","02036","2018",2,2,0,60000,1028.5,60
"407","02037","2018",14,14,0,129914.285714286,1469.21428571429,90
"408","02039","2018",2,2,0,83350,954,81
"409","02040","2018",2,2,0,66000,653,100
"410","02041","2018",8,8,0,96375,872.5,110.625
"411","02042","2018",4,4,0,130375,1395.25,93.25
"412","02044","2018",2,2,0,209000,1340,145
"413","02046","2018",1,1,0,80000,889,90
"414","02048","2018",2,2,0,96000,986.5,100
"415","02049","2018",9,9,0,105097.222222222,1100,101.333333333333
"416","02050","2018",2,2,0,115500,1552.5,76.5
"417","02051","2018",4,4,0,125750,1732.75,73.25
"418","02053","2018",8,8,0,165928.75,1358.75,119.25
"419","02054","2018",5,5,0,143300,1104.6,135.2
"420","02056","2018",5,5,0,98800,861.2,118.8
"421","02057","2018",7,7,0,114126,1023,115.714285714286
"422","02058","2018",11,10,1,124636.363636364,1236.36363636364,103
"423","02059","2018",17,17,0,82809.4117647059,970.176470588235,86.8823529411765
"424","02061","2018",1,1,0,53000,530,100
"425","02062","2018",2,2,0,152500,1350,157.5
"426","02063","2018",7,7,0,98214.2857142857,1008.57142857143,96.4285714285714
"427","02064","2018",32,32,0,124235.46875,1462.9375,85.6875
"428","02065","2018",7,7,0,118242.857142857,1182.14285714286,102.571428571429
"429","02066","2018",1,1,0,120000,1132,106
"430","02067","2018",5,5,0,101000,968.4,112
"431","02068","2018",1,1,0,105000,1117,94
"432","02069","2018",1,1,0,98000,961,102
"433","02070","2018",6,6,0,78833.3333333333,845.166666666667,98.6666666666667
"434","02071","2018",7,7,0,101571.571428571,1189.85714285714,90.7142857142857
"435","02073","2018",4,4,0,115743.75,1041.75,114.25
"436","02074","2018",8,8,0,85125,998.375,84.25
"437","02075","2018",2,2,0,107500,1076,87
"438","02076","2018",3,3,0,165400,1526.33333333333,109
"439","02077","2018",4,4,0,130725,1491.5,86.25
"440","02078","2018",3,3,0,113333.333333333,1089.66666666667,105.333333333333
"441","02079","2018",5,5,0,73980,825.8,98.6
