"","INSEE_COM","Annee","Nb_mutations","NbMaisons","NbApparts","PrixMoyen","Prixm2Moyen","SurfaceMoy"
"1","01001","2020",6,6,0,215083.333333333,1693.16666666667,124.333333333333
"2","01002","2020",2,2,0,80125,2023,47
"3","01004","2020",223,122,101,162119.659192825,2018.9730941704,83.2017937219731
"4","01005","2020",25,19,6,282148.6,2680.76,101.96
"5","01006","2020",2,2,0,254237.5,2327,110
"6","01007","2020",20,18,2,180191.3,1835.15,98.45
"7","01008","2020",5,5,0,188810,2059.4,91.2
"8","01009","2020",7,6,1,138078.571428571,1371.14285714286,107.142857142857
"9","01010","2020",11,10,1,177236.363636364,1857.54545454545,101.636363636364
"10","01011","2020",2,2,0,181371.5,1417.5,127.5
"11","01012","2020",4,4,0,91250,1042.5,98.25
"12","01013","2020",7,7,0,88721.4285714286,865,91.2857142857143
"13","01014","2020",22,12,10,137295.454545455,1464.59090909091,86.3181818181818
"14","01015","2020",12,12,0,162208.333333333,1424.41666666667,119.583333333333
"15","01016","2020",5,5,0,156218,1341.4,115
"16","01017","2020",8,6,2,88683.75,1107,83.625
"17","01021","2020",22,16,6,262488.454545455,2583.45454545455,99.7272727272727
"18","01022","2020",14,13,1,146500.714285714,1293.5,113.428571428571
"19","01024","2020",29,23,6,189708.275862069,1901.20689655172,100.793103448276
"20","01025","2020",47,47,0,210817.659574468,1896.70212765957,115.744680851064
"21","01026","2020",9,9,0,192530,1738,105.777777777778
"22","01027","2020",19,18,1,306033.421052632,3134.89473684211,101.473684210526
"23","01028","2020",12,12,0,218210.833333333,1968.41666666667,121.5
"24","01029","2020",8,8,0,151997.5,1280.875,120.25
"25","01030","2020",23,8,15,177917.608695652,2130.5652173913,85.0434782608696
"26","01031","2020",21,9,12,128960.857142857,1694.7619047619,73.2380952380952
"27","01032","2020",25,19,6,281070.08,2791.32,105.04
"28","01033","2020",251,98,153,187814.988047809,2257.72111553785,83.7290836653386
"29","01034","2020",138,74,64,158647.630434783,1749.52898550725,91.8115942028985
"30","01035","2020",3,3,0,143333.333333333,1654.33333333333,84
"31","01036","2020",24,24,0,145963.333333333,1461.75,100.5
"32","01037","2020",5,4,1,123760,1618.2,81.4
"33","01038","2020",6,6,0,227693.333333333,1913.83333333333,111.333333333333
"34","01039","2020",8,8,0,135868.75,1958.125,82.375
"35","01040","2020",5,5,0,173896,1450.8,116.4
"36","01041","2020",11,11,0,151179.545454545,1701.81818181818,90
"37","01042","2020",4,4,0,251965,2128,122.5
"38","01043","2020",66,50,16,370676.287878788,3490.65151515152,107.409090909091
"39","01044","2020",1,1,0,238100,2506,95
"40","01045","2020",1,1,0,332805,2465,135
"41","01046","2020",11,11,0,271872.727272727,2294.09090909091,122.454545454545
"42","01047","2020",15,15,0,271223.4,2478.13333333333,116.533333333333
"43","01049","2020",39,33,6,311240,2974.4358974359,107.666666666667
"44","01050","2020",4,4,0,110500,1199.25,85.75
"45","01051","2020",2,2,0,151000,1658,94
"46","01052","2020",1,1,0,395000,2194,180
"47","01053","2020",572,148,424,139164.923076923,1741.24125874126,81.2115384615385
"48","01054","2020",20,20,0,228492.5,2664.5,90.85
"49","01056","2020",4,4,0,81218,919,85.75
"50","01057","2020",5,5,0,195170,2104.6,99
"51","01058","2020",11,11,0,160513.636363636,1729.45454545455,99.2727272727273
"52","01060","2020",9,8,1,147791.111111111,1075.66666666667,158.888888888889
"53","01061","2020",17,17,0,222239.411764706,2083.70588235294,116.941176470588
"54","01062","2020",13,11,2,312079.461538462,2652.53846153846,117.384615384615
"55","01063","2020",6,3,3,208901.833333333,2430.33333333333,87.1666666666667
"56","01064","2020",19,19,0,163180,1882.47368421053,90.8947368421053
"57","01065","2020",9,8,1,244200,1872.22222222222,132.888888888889
"58","01066","2020",5,5,0,109000,1030.8,94.6
"59","01067","2020",2,2,0,89250,799,113.5
"60","01068","2020",16,16,0,132781.25,1441.875,104.25
"61","01069","2020",13,9,4,179630.769230769,1886.76923076923,102.692307692308
"62","01071","2020",94,47,47,460691.808510638,4402.40425531915,105.223404255319
"63","01072","2020",32,25,7,202110.125,1970.5625,108.46875
"64","01073","2020",12,12,0,179805.833333333,1610.08333333333,115.833333333333
"65","01074","2020",31,20,11,199295.064516129,2087.1935483871,93.5483870967742
"66","01075","2020",16,15,1,248404.125,2344.75,107.625
"67","01076","2020",3,3,0,104666.666666667,1137.66666666667,92.6666666666667
"68","01077","2020",4,4,0,148000,2059.5,75.5
"69","01078","2020",17,11,6,378708.764705882,3870.58823529412,98.7647058823529
"70","01079","2020",10,9,1,180675,1492.9,128.9
"71","01080","2020",9,9,0,162738.888888889,1652,98.2222222222222
"72","01081","2020",10,7,3,203165,2028.1,97.7
"73","01082","2020",10,8,2,169010.2,2107.1,88.1
"74","01083","2020",11,8,3,230924.545454545,2629.18181818182,95.1818181818182
"75","01084","2020",14,12,2,180678.714285714,1793.57142857143,107.857142857143
"76","01085","2020",10,10,0,245805,2128.6,121.2
"77","01087","2020",3,2,1,140833.333333333,1600.33333333333,89.6666666666667
"78","01088","2020",4,4,0,275125,3081.5,93.25
"79","01089","2020",19,19,0,232946.842105263,2226.21052631579,106.421052631579
"80","01090","2020",4,4,0,340093,2648.5,126.75
"81","01092","2020",30,26,4,217036.5,1978.93333333333,114.1
"82","01093","2020",62,31,31,187874.177419355,2167.95161290323,89.5
"83","01094","2020",12,12,0,168866.333333333,1650,103.166666666667
"84","01095","2020",6,5,1,147666.666666667,995,155
"85","01096","2020",8,8,0,185251.875,1731.875,108.75
"86","01098","2020",12,12,0,210995.833333333,1689.91666666667,122.5
"87","01099","2020",13,12,1,214305.384615385,2372.23076923077,94
"88","01100","2020",4,4,0,115375,1213.75,91.5
"89","01101","2020",2,2,0,93675,688.5,131
"90","01102","2020",13,13,0,204568.461538462,1800.61538461538,118.230769230769
"91","01103","2020",30,13,17,383887.533333333,4404.3,88.0666666666667
"92","01104","2020",6,6,0,185283.333333333,2264.33333333333,89
"93","01105","2020",24,22,2,355607.083333333,3468.29166666667,102.291666666667
"94","01106","2020",4,4,0,151625,1186.5,124
"95","01107","2020",2,2,0,116145,1032,110
"96","01108","2020",21,17,4,128091.666666667,1132.80952380952,120.714285714286
"97","01109","2020",39,32,7,337498.794871795,3433.05128205128,104.769230769231
"98","01110","2020",3,3,0,165466.666666667,1260.33333333333,135.666666666667
"99","01111","2020",8,8,0,141306.25,1333.375,115.125
"100","01112","2020",6,6,0,146500,1440.5,104
"101","01113","2020",11,11,0,210022.727272727,1800.90909090909,121.818181818182
"102","01114","2020",4,4,0,299081.25,2297,136.5
"103","01115","2020",6,6,0,195581.666666667,1713.16666666667,133.833333333333
"104","01116","2020",5,4,1,166580,1627.8,107.6
"105","01118","2020",15,11,4,199326.666666667,2385.53333333333,83.3333333333333
"106","01121","2020",1,1,0,160000,1702,94
"107","01123","2020",20,20,0,193846.05,1909.6,109.45
"108","01124","2020",13,13,0,126255.076923077,1138,109.153846153846
"109","01125","2020",18,18,0,135762,1376.83333333333,94.5555555555556
"110","01127","2020",6,6,0,169783.333333333,1598,106.166666666667
"111","01128","2020",3,3,0,174695,1343,147
"112","01129","2020",5,5,0,252940,2157.4,119.8
"113","01130","2020",24,24,0,187908.541666667,1677.95833333333,116.25
"114","01133","2020",7,7,0,226757.142857143,2057,98.5714285714286
"115","01134","2020",20,17,3,213703,1855.7,116.95
"116","01135","2020",30,22,8,495925,4360.83333333333,118.733333333333
"117","01136","2020",13,13,0,220691.538461538,1930.69230769231,118.538461538462
"118","01138","2020",52,37,15,140103.615384615,1638.05769230769,89.9423076923077
"119","01139","2020",3,3,0,97000,800.333333333333,115.666666666667
"120","01140","2020",15,15,0,198194,1711.2,127.8
"121","01141","2020",7,7,0,218322.857142857,2054.14285714286,115.857142857143
"122","01142","2020",59,41,18,314210.440677966,3046.79661016949,97.2372881355932
"123","01143","2020",180,58,122,621698.988888889,5370.03333333333,115.227777777778
"124","01145","2020",16,16,0,191872.5,1774.0625,109.4375
"125","01146","2020",3,3,0,224419.333333333,1810.66666666667,132.333333333333
"126","01147","2020",10,9,1,117511,1377.6,91.2
"127","01148","2020",13,12,1,173086.923076923,1706.92307692308,98.3076923076923
"128","01149","2020",15,15,0,207825.333333333,1999.73333333333,104.533333333333
"129","01150","2020",2,2,0,123500,1366.5,85
"130","01151","2020",7,7,0,162471.428571429,1635.85714285714,104.714285714286
"131","01152","2020",10,9,1,262950,1973.8,128.4
"132","01153","2020",30,23,7,477673.566666667,4438.76666666667,110.666666666667
"133","01155","2020",2,2,0,122500,1236.5,100.5
"134","01156","2020",5,5,0,248514,2678,101
"135","01157","2020",27,26,1,301509.814814815,2674.96296296296,112.185185185185
"136","01158","2020",14,9,5,377338.928571429,3783.5,99.7142857142857
"137","01159","2020",23,20,3,171124.826086957,1658.26086956522,103.565217391304
"138","01160","2020",152,13,139,303077.111842105,4094.20394736842,75.8157894736842
"139","01163","2020",27,27,0,145282.592592593,1597.55555555556,95.2962962962963
"140","01165","2020",30,30,0,258723.033333333,2199.4,119.766666666667
"141","01166","2020",32,29,3,286483.78125,2778.96875,105.09375
"142","01167","2020",7,7,0,243942.857142857,1946.28571428571,124.285714285714
"143","01169","2020",22,12,10,191299,1878.45454545455,99.0454545454545
"144","01170","2020",6,6,0,152733.333333333,1586,98.1666666666667
"145","01171","2020",7,7,0,193278.571428571,1621.14285714286,127.571428571429
"146","01173","2020",216,65,151,332807.023148148,4071.80555555556,80.587962962963
"147","01174","2020",1,0,1,105000,4773,22
"148","01175","2020",7,7,0,171630.142857143,1723.14285714286,100.857142857143
"149","01177","2020",4,4,0,141806.25,1058.5,129
"150","01179","2020",25,21,4,206788.08,1863.04,116.52
"151","01180","2020",9,5,4,523243.333333333,5124,106.333333333333
"152","01181","2020",11,11,0,169425.454545455,1709.54545454545,97
"153","01183","2020",15,12,3,225221.666666667,2142.33333333333,107.866666666667
"154","01184","2020",13,13,0,134727.692307692,1201.46153846154,109.538461538462
"155","01185","2020",50,41,9,123962.9,1300,99.36
"156","01187","2020",12,9,3,124247.083333333,1997.25,63.6666666666667
"157","01188","2020",5,5,0,233780,1600.2,149.4
"158","01189","2020",7,7,0,282714.285714286,2630,108.428571428571
"159","01190","2020",1,1,0,230000,1494,154
"160","01191","2020",2,2,0,154650,1211,118.5
"161","01192","2020",8,8,0,158822.5,1502.5,103.25
"162","01194","2020",82,47,35,236221.597560976,2565.98780487805,93.5121951219512
"163","01195","2020",12,10,2,220025,2076.58333333333,104.333333333333
"164","01196","2020",21,21,0,154940.476190476,1448.47619047619,106.952380952381
"165","01197","2020",7,7,0,219400,1762.14285714286,125.142857142857
"166","01198","2020",3,3,0,309666.666666667,2003.33333333333,136
"167","01199","2020",44,37,7,152565.5,1766.40909090909,89.1590909090909
"168","01200","2020",4,3,1,122306.25,1227.5,99.75
"169","01202","2020",89,53,36,181651.617977528,1951.79775280899,94.4494382022472
"170","01203","2020",11,11,0,267886.363636364,2044,131.909090909091
"171","01204","2020",10,7,3,139600,1660,98
"172","01206","2020",1,1,0,140000,1474,95
"173","01207","2020",6,6,0,238621.666666667,2033.33333333333,119
"174","01208","2020",4,4,0,160000,1324.25,120.75
"175","01209","2020",4,4,0,314016.25,2913.25,111.5
"176","01210","2020",28,3,25,67340.6071428571,1890.67857142857,36.6428571428571
"177","01211","2020",13,12,1,222552.307692308,1948.61538461538,115.076923076923
"178","01212","2020",10,10,0,155363.6,1499.9,105.6
"179","01213","2020",14,13,1,200804.642857143,2060.57142857143,95.2857142857143
"180","01214","2020",4,4,0,81750,1440.75,66.75
"181","01216","2020",17,17,0,181785.941176471,1567.76470588235,124.823529411765
"182","01219","2020",1,1,0,89640,815,110
"183","01224","2020",52,41,11,236511.057692308,2421.73076923077,96.5576923076923
"184","01225","2020",8,7,1,299293.75,2472,134.75
"185","01227","2020",4,4,0,203500,1895,102.25
"186","01228","2020",4,4,0,174138.25,1216.25,157.25
"187","01229","2020",22,17,5,207401.5,1977.04545454545,112
"188","01230","2020",6,6,0,120177.833333333,1291.66666666667,91.1666666666667
"189","01231","2020",14,14,0,197361.5,1618.71428571429,120.357142857143
"190","01232","2020",29,27,2,179203,1707.72413793103,105.689655172414
"191","01233","2020",2,2,0,272500,3286.5,77.5
"192","01234","2020",2,2,0,264500,1611.5,207
"193","01235","2020",15,12,3,224053.266666667,2355.73333333333,95.1333333333333
"194","01236","2020",17,17,0,185080.588235294,1461.47058823529,131.588235294118
"195","01237","2020",16,12,4,165375,1579.9375,103.125
"196","01238","2020",23,23,0,369690,3391,108.826086956522
"197","01239","2020",4,4,0,177375,1483.75,104.25
"198","01240","2020",17,16,1,138760,1653.47058823529,83.8235294117647
"199","01241","2020",12,10,2,168042.5,1907,87.1666666666667
"200","01242","2020",1,1,0,120000,1034,116
"201","01243","2020",19,17,2,242775.894736842,2612.84210526316,96.2105263157895
"202","01244","2020",90,52,38,225751.311111111,2549.07777777778,90.9222222222222
"203","01245","2020",10,10,0,156734.6,1554.3,96.5
"204","01246","2020",31,29,2,207438.064516129,1808.16129032258,116.387096774194
"205","01247","2020",25,3,22,74255.68,2141.52,34.28
"206","01248","2020",23,15,8,345307.217391304,3212.04347826087,108
"207","01249","2020",131,65,66,279350.213740458,3056.01526717557,91.5496183206107
"208","01250","2020",18,18,0,321722.777777778,2904.55555555556,112.722222222222
"209","01252","2020",12,12,0,290654.166666667,2249.83333333333,130.5
"210","01254","2020",11,11,0,296868.181818182,2396.72727272727,129.727272727273
"211","01255","2020",6,6,0,132866.666666667,1581.5,83
"212","01257","2020",5,5,0,196800,1777.6,118
"213","01258","2020",15,14,1,288275.666666667,2863.66666666667,101.4
"214","01259","2020",7,7,0,243677.142857143,2209.85714285714,113.142857142857
"215","01260","2020",6,6,0,306907,2625.5,112.5
"216","01261","2020",7,7,0,369814.285714286,3094.57142857143,124.285714285714
"217","01262","2020",123,53,70,201871.62601626,2575.28455284553,81.0650406504065
"218","01263","2020",59,47,12,253997.372881356,2452.52542372881,104.71186440678
"219","01264","2020",11,10,1,217725.454545455,1889.90909090909,113.272727272727
"220","01265","2020",19,11,8,168330.736842105,1848.73684210526,91.9473684210526
"221","01266","2020",63,35,28,176703.920634921,1977.88888888889,90.2539682539683
"222","01267","2020",10,10,0,161575,1297.8,129.1
"223","01269","2020",25,8,17,90135.2,1104.96,84.32
"224","01272","2020",24,19,5,177718.958333333,1848.54166666667,97.25
"225","01273","2020",24,23,1,217627.25,1906.5,109.291666666667
"226","01274","2020",5,5,0,171948,1504.6,127
"227","01275","2020",30,23,7,391895.333333333,3714.96666666667,113.5
"228","01276","2020",14,14,0,336178.571428571,3174.35714285714,113.071428571429
"229","01279","2020",1,1,0,40000,816,49
"230","01280","2020",2,2,0,141750,1385,104.5
"231","01281","2020",67,30,37,438171.76119403,4352.26865671642,99.2089552238806
"232","01282","2020",1,1,0,90000,783,115
"233","01283","2020",185,81,104,131276.854054054,1504.75135135135,85.7675675675676
"234","01284","2020",8,8,0,202630,1914.5,120.5
"235","01285","2020",16,15,1,338070.125,3176.9375,108.0625
"236","01286","2020",9,9,0,237111.111111111,2119.55555555556,118.222222222222
"237","01288","2020",50,24,26,350483.18,3612.92,96.6
"238","01289","2020",72,48,24,193275.805555556,2020.26388888889,95.8055555555556
"239","01290","2020",21,10,11,223617.666666667,2821.61904761905,92.3809523809524
"240","01291","2020",9,9,0,237205.555555556,1861.22222222222,144.888888888889
"241","01294","2020",9,9,0,191655.555555556,1637.33333333333,132.666666666667
"242","01295","2020",6,5,1,230066.666666667,2409,96
"243","01296","2020",1,1,0,81500,1567,52
"244","01297","2020",11,10,1,329218.181818182,2650.72727272727,140.454545454545
"245","01298","2020",2,2,0,332028,2696.5,127
"246","01299","2020",7,6,1,281388.571428571,2425.85714285714,121.142857142857
"247","01301","2020",30,27,3,194278.233333333,1950.36666666667,104.5
"248","01302","2020",2,2,0,175500,1650,103.5
"249","01303","2020",22,22,0,161417.818181818,1517.31818181818,101.590909090909
"250","01304","2020",32,25,7,167173.15625,1642.28125,106
"251","01305","2020",23,14,9,118081.565217391,1359.13043478261,86.4782608695652
"252","01306","2020",20,10,10,125772.5,1522.2,83.9
"253","01307","2020",3,2,1,87716.6666666667,1060.66666666667,78
"254","01308","2020",3,2,1,701833.333333333,6473.33333333333,123
"255","01309","2020",2,2,0,74775,729,99.5
"256","01310","2020",4,4,0,175925,1581.25,124.25
"257","01313","2020",127,55,72,477414.125984252,4930.99212598425,99.6456692913386
"258","01314","2020",23,21,2,203352.391304348,1997.39130434783,101.521739130435
"259","01317","2020",3,3,0,206908.333333333,1585.33333333333,141.333333333333
"260","01318","2020",8,8,0,331936.25,2315.375,146.625
"261","01319","2020",10,10,0,241313,2065.9,117.5
"262","01320","2020",39,39,0,208134.564102564,2025.51282051282,108.923076923077
"263","01321","2020",14,14,0,204136.428571429,1939.14285714286,115.928571428571
"264","01322","2020",64,58,6,353765.59375,2989.53125,121
"265","01323","2020",11,11,0,163436.363636364,1619.81818181818,103.454545454545
"266","01325","2020",10,10,0,264000,2363.7,114.7
"267","01328","2020",12,9,3,214503.75,2442.58333333333,91.8333333333333
"268","01329","2020",1,1,0,55000,545,101
"269","01330","2020",2,2,0,226600,1197.5,189
"270","01331","2020",3,3,0,118000,1305.66666666667,90
"271","01332","2020",9,9,0,250518.888888889,1952.44444444444,129.111111111111
"272","01333","2020",23,16,7,246459.130434783,2743.13043478261,91.2173913043478
"273","01334","2020",7,7,0,191575,2084.14285714286,102.428571428571
"274","01335","2020",6,6,0,263001.666666667,2443.5,114
"275","01336","2020",15,15,0,209034.466666667,1676.13333333333,121.866666666667
"276","01337","2020",9,9,0,196560.444444444,1905.11111111111,109.777777777778
"277","01338","2020",14,14,0,150971.428571429,1517.35714285714,102.928571428571
"278","01339","2020",10,9,1,501021,4157.8,114.3
"279","01342","2020",3,3,0,292566.666666667,3636,79.6666666666667
"280","01343","2020",25,25,0,189881.52,1829.44,106
"281","01344","2020",59,47,12,229858.525423729,2248.33898305085,106.508474576271
"282","01345","2020",32,24,8,163404.84375,1698.03125,96.65625
"283","01346","2020",13,11,2,185652.307692308,1800.38461538462,102.307692307692
"284","01347","2020",27,27,0,351273.333333333,3039.25925925926,115.703703703704
"285","01348","2020",39,32,7,245153.974358974,2136.20512820513,112.923076923077
"286","01349","2020",8,8,0,274267.125,2930,106.5
"287","01350","2020",30,26,4,189383.233333333,1723.9,109.6
"288","01351","2020",21,20,1,225648.666666667,2178.42857142857,107.809523809524
"289","01352","2020",8,8,0,151260,2249.125,85.5
"290","01353","2020",24,19,5,276654.041666667,2824.04166666667,95.875
"291","01354","2020",184,59,125,397032.641304348,4080.8152173913,98.1304347826087
"292","01355","2020",5,5,0,175200,1451.4,125.2
"293","01356","2020",4,4,0,198970,1928.75,97.75
"294","01357","2020",7,7,0,176128.571428571,1679.28571428571,102
"295","01358","2020",1,1,0,194500,1768,110
"296","01359","2020",4,4,0,148875,2084,72.5
"297","01360","2020",23,17,6,467443.086956522,4322.4347826087,109.478260869565
"298","01361","2020",46,20,26,192742.304347826,2438.10869565217,79.9130434782609
"299","01362","2020",7,4,3,221671.142857143,2471.57142857143,86.8571428571429
"300","01363","2020",23,20,3,199255.304347826,1789.82608695652,117.739130434783
"301","01364","2020",3,3,0,259875,2182,122
"302","01365","2020",15,15,0,203475.333333333,1746.73333333333,123.133333333333
"303","01366","2020",14,13,1,232632.142857143,2144.71428571429,115.071428571429
"304","01367","2020",8,8,0,154125,1566.5,98.375
"305","01368","2020",6,6,0,215533.333333333,2081.5,108.333333333333
"306","01369","2020",7,7,0,220135,2248,100.142857142857
"307","01370","2020",29,4,25,110503.137931034,1624.8275862069,66.0689655172414
"308","01371","2020",20,13,7,276151.6,2899.5,100
"309","01372","2020",5,5,0,142800,1432,98.6
"310","01373","2020",4,4,0,215872.25,2063.25,105.25
"311","01374","2020",22,21,1,215905,2066.77272727273,110.681818181818
"312","01375","2020",6,6,0,200415,1718.83333333333,114.833333333333
"313","01376","2020",48,12,36,197732.916666667,2442.79166666667,80.8125
"314","01378","2020",24,23,1,293452.083333333,3083.08333333333,99.5833333333333
"315","01379","2020",11,11,0,172127.636363636,1980.81818181818,87.6363636363636
"316","01380","2020",9,9,0,204172.222222222,1672.11111111111,140.555555555556
"317","01381","2020",14,14,0,234060.714285714,2263.5,107.714285714286
"318","01382","2020",2,2,0,323305,2639.5,122.5
"319","01383","2020",13,11,2,163287.692307692,1805.84615384615,105.615384615385
"320","01384","2020",27,18,9,94085.9259259259,1204.92592592593,78
"321","01385","2020",5,5,0,344490,2174.4,170.4
"322","01386","2020",17,15,2,138225.882352941,1614.58823529412,87.7058823529412
"323","01387","2020",4,4,0,193537.5,1599.75,120.5
"324","01388","2020",15,15,0,134883.733333333,1428.93333333333,93.8666666666667
"325","01389","2020",23,20,3,209342.782608696,1939.08695652174,113.869565217391
"326","01390","2020",9,8,1,242525,2490.33333333333,97.1111111111111
"327","01391","2020",2,2,0,123400,1985,76.5
"328","01392","2020",6,6,0,137766.666666667,1631.83333333333,75.3333333333333
"329","01393","2020",6,5,1,231516.666666667,2097.16666666667,120.666666666667
"330","01396","2020",15,13,2,163353.333333333,1554.86666666667,110.333333333333
"331","01397","2020",7,7,0,774071.428571429,4917.57142857143,158.428571428571
"332","01398","2020",18,13,5,285798.611111111,2476.27777777778,113
"333","01399","2020",45,33,12,467227.044444444,4625.37777777778,99.8
"334","01400","2020",1,1,0,30000,492,61
"335","01401","2020",28,19,9,526940.535714286,4359.64285714286,123.392857142857
"336","01402","2020",12,12,0,155452.916666667,1399.33333333333,115.75
"337","01403","2020",13,13,0,132730.769230769,1521.84615384615,90.6153846153846
"338","01404","2020",6,6,0,82581.6666666667,2443.66666666667,40.1666666666667
"339","01405","2020",14,11,3,145469.285714286,1438.35714285714,97.9285714285714
"340","01406","2020",2,2,0,165000,1239.5,129
"341","01407","2020",21,13,8,180577.761904762,2164.61904761905,88.4761904761905
"342","01408","2020",7,7,0,106878.571428571,1096.42857142857,101.142857142857
"343","01410","2020",4,4,0,92250,1513.75,70
"344","01411","2020",3,3,0,97100,958,91.6666666666667
"345","01412","2020",8,7,1,231317.875,1887.25,122.625
"346","01415","2020",5,5,0,165316,1986.6,88.6
"347","01416","2020",27,21,6,73615.1851851852,994.074074074074,78.5555555555556
"348","01418","2020",13,12,1,338828.461538462,3106.15384615385,114.153846153846
"349","01419","2020",90,48,42,424738.255555556,4195.67777777778,102.3
"350","01420","2020",39,16,23,126030.512820513,1496.46153846154,86.0769230769231
"351","01421","2020",15,15,0,161822.666666667,1759.93333333333,95.0666666666667
"352","01422","2020",14,14,0,219440,1883.07142857143,117
"353","01423","2020",14,14,0,297123.571428571,2703,111.857142857143
"354","01424","2020",13,10,3,366884,3423.61538461538,107.615384615385
"355","01425","2020",4,4,0,235746.25,1684,149.75
"356","01426","2020",34,34,0,193330.823529412,1612.88235294118,124.441176470588
"357","01427","2020",98,52,46,230890.653061224,2511.15306122449,93.6734693877551
"358","01428","2020",1,1,0,396700,4312,92
"359","01429","2020",6,6,0,278048.833333333,1631,176.166666666667
"360","01430","2020",11,11,0,237141,1892.09090909091,123.636363636364
"361","01431","2020",16,16,0,142762.8125,1624.125,89.4375
"362","01432","2020",3,3,0,258350,1754,169.333333333333
"363","01433","2020",2,2,0,85736.5,866,103.5
"364","01434","2020",8,8,0,268907.75,2267.625,122.125
"365","01435","2020",20,17,3,452312.1,3842.3,116
"366","01436","2020",10,2,8,336871.2,3507.1,99.3
"367","01437","2020",4,4,0,124212.5,1302.5,104
"368","01441","2020",5,5,0,133770,1234,105.4
"369","01443","2020",76,49,27,234479.473684211,2494.68421052632,94.3815789473684
"370","01444","2020",19,18,1,151007.368421053,1602.84210526316,90.8421052631579
"371","01445","2020",10,6,4,116194,1494.5,82.5
"372","01446","2020",19,15,4,235651.105263158,2265.52631578947,101.947368421053
"373","01447","2020",9,9,0,174302.222222222,1321.44444444444,126.777777777778
"374","01448","2020",6,3,3,244766.666666667,2758.16666666667,86.8333333333333
"375","01449","2020",13,13,0,237026.923076923,2422.23076923077,107.076923076923
"376","01450","2020",60,53,7,288956.016666667,2950.86666666667,104.816666666667
"377","01451","2020",72,68,4,226596.847222222,2129.65277777778,106.486111111111
"378","01452","2020",25,20,5,110154.4,1262.48,93.88
"379","01453","2020",5,5,0,135264,1486.6,90.4
"380","01454","2020",16,13,3,190484.6875,1838.5,108.875
"381","01457","2020",29,26,3,190728.310344828,1880.89655172414,106.689655172414
"382","02001","2020",7,7,0,119571.428571429,1263.71428571429,101.857142857143
"383","02002","2020",7,7,0,93185.7142857143,999.714285714286,92.5714285714286
"384","02003","2020",10,10,0,160220,1504.3,116.3
"385","02004","2020",1,1,0,45000,1250,36
"386","02005","2020",4,4,0,190787.5,1814.25,110.75
"387","02006","2020",4,4,0,114250,1343,114.75
"388","02007","2020",1,1,0,130000,823,158
"389","02008","2020",2,2,0,101250,882,117
"390","02009","2020",5,5,0,132500,1559.6,85
"391","02010","2020",2,2,0,157500,1155,138
"392","02011","2020",13,13,0,164037.076923077,1431.61538461538,120.076923076923
"393","02013","2020",3,3,0,138066.666666667,1111.66666666667,118.333333333333
"394","02014","2020",3,3,0,159333.333333333,1583.66666666667,103.666666666667
"395","02015","2020",4,4,0,171500,1554,121.5
"396","02016","2020",3,3,0,79166.6666666667,975,80.6666666666667
"397","02017","2020",1,1,0,2e+05,980,204
"398","02018","2020",19,19,0,110578.947368421,1306.21052631579,88.2631578947368
"399","02019","2020",5,5,0,143000,1233,115.4
"400","02020","2020",4,4,0,95002.5,815.25,121.75
"401","02021","2020",1,1,0,65000,348,187
"402","02022","2020",11,11,0,236263.636363636,1792.27272727273,106.636363636364
"403","02023","2020",1,1,0,136000,1071,127
"404","02025","2020",3,3,0,154100,1548.33333333333,99.6666666666667
"405","02027","2020",7,7,0,100417.142857143,849.714285714286,119.428571428571
"406","02028","2020",25,25,0,132217.2,1463.6,92.16
"407","02029","2020",6,6,0,127372.666666667,1558.66666666667,84.8333333333333
"408","02030","2020",1,1,0,130000,1383,94
"409","02031","2020",7,7,0,61954.4285714286,582.142857142857,108.714285714286
"410","02032","2020",3,3,0,81000,971.333333333333,87
"411","02033","2020",2,2,0,109950,1350.5,86
"412","02034","2020",3,3,0,148333.333333333,1213.33333333333,125
"413","02035","2020",1,1,0,140000,432,324
"414","02036","2020",2,2,0,154140,1179.5,137.5
"415","02037","2020",9,9,0,161800,1202,140.555555555556
"416","02038","2020",1,1,0,135000,1364,99
"417","02039","2020",5,5,0,69980,859,75.8
"418","02040","2020",2,2,0,72500,853,84.5
"419","02041","2020",8,8,0,113937.5,1472.875,80.375
"420","02042","2020",4,4,0,180250,1617.75,101
"421","02043","2020",1,1,0,180000,1385,130
"422","02044","2020",1,1,0,81500,566,144
"423","02046","2020",8,8,0,106416.25,1169.375,88.75
"424","02047","2020",2,2,0,143475,1455.5,93.5
"425","02048","2020",2,2,0,115000,1204.5,94.5
"426","02049","2020",8,8,0,180328.125,1770.125,98
"427","02050","2020",6,6,0,98000,962,104.5
"428","02051","2020",8,8,0,114350,1418.75,79.375
"429","02053","2020",11,11,0,147327.272727273,1099.18181818182,125
"430","02054","2020",6,6,0,183420,1261.66666666667,148.666666666667
"431","02055","2020",1,1,0,109000,1147,95
"432","02056","2020",1,1,0,108000,1227,88
"433","02057","2020",16,16,0,87531.25,781.5,112.25
"434","02058","2020",10,10,0,126520,1530.3,84.3
"435","02059","2020",17,16,1,80032.3529411765,927,87.7058823529412
"436","02060","2020",6,6,0,125591.333333333,924.666666666667,136.166666666667
"437","02061","2020",4,4,0,94000,707.25,124
"438","02062","2020",3,3,0,171066.666666667,1398.66666666667,138
"439","02063","2020",3,3,0,101433.333333333,1213,87
