"","INSEE_COM","Annee","Nb_mutations","NbMaisons","NbApparts","PrixMoyen","Prixm2Moyen","SurfaceMoy"
"38","01043","2014",41,33,8,313599.56097561,2951.07317073171,105.341463414634
"39","01044","2014",3,3,0,237240,2346,102.333333333333
"40","01046","2014",9,9,0,172573.333333333,1600.77777777778,111.888888888889
"41","01047","2014",17,17,0,221327.647058824,2307.41176470588,98.8823529411765
"42","01049","2014",31,23,8,227074.612903226,2138.1935483871,107.290322580645
"43","01050","2014",6,6,0,176558.333333333,1775.66666666667,100.166666666667
"44","01051","2014",1,1,0,155000,3100,50
"45","01052","2014",5,5,0,268408,1817.4,175
"46","01053","2014",438,105,333,127921.97260274,1637.42922374429,79.662100456621
"47","01054","2014",10,10,0,212745,2006.2,108.2
"48","01056","2014",7,7,0,109785.714285714,1165.57142857143,94.4285714285714
"49","01058","2014",8,6,2,128187.5,1335.625,92.375
"50","01060","2014",7,7,0,146008.571428571,1549.85714285714,108.571428571429
"51","01061","2014",13,11,2,198686.153846154,1819.30769230769,108.615384615385
"52","01062","2014",10,10,0,256367,2064,128.3
"53","01063","2014",2,2,0,77500,831.5,92
"54","01064","2014",9,9,0,148718.333333333,1698.88888888889,88.7777777777778
"55","01065","2014",5,5,0,179716.2,1619.2,114.4
"56","01066","2014",1,1,0,15000,556,27
"57","01067","2014",3,1,2,182333.333333333,2035,92.3333333333333
"58","01068","2014",7,6,1,91142.8571428571,978.857142857143,97.8571428571429
"59","01069","2014",13,10,3,165602.307692308,1707.76923076923,96.8461538461538
"60","01071","2014",40,18,22,410870.525,4350.15,94.5
"61","01072","2014",23,22,1,200573.739130435,1839.26086956522,110.086956521739
"62","01073","2014",9,8,1,188377.222222222,2194.77777777778,124.777777777778
"63","01074","2014",24,22,2,228154.416666667,2157.75,103.375
"64","01075","2014",5,5,0,169650,1955.6,85
"65","01076","2014",5,4,1,75206.4,1207.2,64.4
"66","01077","2014",1,1,0,105000,772,136
"67","01078","2014",12,8,4,350317.916666667,3884.66666666667,97.6666666666667
"68","01079","2014",6,5,1,188466.666666667,1843.33333333333,117.333333333333
"69","01080","2014",3,3,0,138900,1280.33333333333,106.666666666667
"70","01081","2014",5,5,0,212110,2085.6,102.6
"71","01082","2014",7,5,2,176714.285714286,2457.71428571429,71.1428571428571
"72","01083","2014",7,7,0,233491.428571429,1874.71428571429,131.285714285714
"73","01084","2014",8,8,0,183045.625,1757.125,105.125
"74","01085","2014",2,2,0,174660,1867,93.5
"75","01087","2014",3,3,0,159100,1281.66666666667,117.666666666667
"76","01088","2014",5,4,1,315040,2276.6,132.8
"77","01089","2014",24,24,0,157925.625,1721.54166666667,89.7916666666667
"78","01090","2014",2,2,0,305750,2174,140
"79","01092","2014",19,19,0,166667.210526316,1712,96
"80","01093","2014",45,27,18,181736.377777778,2102.35555555556,87
"81","01094","2014",6,6,0,135533.333333333,1450.66666666667,93.5
"82","01095","2014",5,5,0,113630,1052,106.2
"83","01096","2014",4,4,0,105957.5,1071,89
"84","01098","2014",7,4,3,128771.142857143,1375.42857142857,94.8571428571429
"85","01099","2014",10,10,0,224737.9,2096.5,107.1
"86","01100","2014",4,4,0,174700,2099,94
"87","01101","2014",1,1,0,212000,2186,97
"88","01102","2014",10,10,0,177786.6,1552.4,115
"89","01103","2014",10,7,3,394668.6,3831,107.6
"90","01104","2014",6,3,3,200333.333333333,1501.83333333333,116.5
"91","01105","2014",12,12,0,207810.833333333,1707.16666666667,119.166666666667
"92","01108","2014",7,7,0,143285.714285714,1395.57142857143,106.428571428571
"93","01109","2014",21,13,8,265592.857142857,3433.71428571429,79.7619047619048
"94","01110","2014",3,3,0,105369.333333333,946,110.666666666667
"95","01111","2014",3,3,0,146666.666666667,1819.33333333333,85.3333333333333
"96","01112","2014",4,4,0,172375,1702.75,101.25
"97","01113","2014",4,4,0,200625,2170,103
"98","01114","2014",7,5,2,218514.285714286,2248.57142857143,96.8571428571429
"99","01115","2014",10,8,2,142045,1517.3,99.9
"100","01116","2014",2,2,0,97500,747,116.5
"101","01117","2014",2,2,0,107500,1205,90
"102","01118","2014",11,11,0,157772.727272727,1644.27272727273,104.363636363636
"103","01121","2014",1,1,0,101300,844,120
"104","01123","2014",5,5,0,186450,1816.6,104.6
"105","01124","2014",7,7,0,113107.142857143,1238.42857142857,92.2857142857143
"106","01125","2014",9,9,0,121777.777777778,1141.66666666667,105.666666666667
"107","01127","2014",3,3,0,124000,1201,99
"108","01128","2014",4,4,0,186750,1653.75,102
"109","01129","2014",1,1,0,157000,1427,110
"110","01130","2014",12,11,1,174661.333333333,1315,139.833333333333
"111","01133","2014",2,2,0,160500,1112.5,144
"112","01134","2014",14,14,0,179789.785714286,1944,97.6428571428571
"113","01135","2014",16,11,5,460362.5625,3754.9375,122.75
"114","01136","2014",9,9,0,205742.777777778,1695.11111111111,126
"115","01138","2014",26,18,8,116297.307692308,1273.30769230769,93.3846153846154
"116","01139","2014",4,4,0,106750,1188,114.25
"117","01140","2014",4,4,0,169972.5,1623.5,105.25
"118","01141","2014",1,1,0,230000,2447,94
"119","01142","2014",64,36,28,195689.34375,2305.609375,88.84375
"120","01143","2014",96,21,75,521046.333333333,5102.375,95.4895833333333
"121","01145","2014",5,5,0,151900,1806.8,86.2
"122","01146","2014",4,4,0,198625,1785.25,111
"123","01147","2014",9,9,0,139070,1593.66666666667,94.5555555555556
"124","01148","2014",8,7,1,141750,1632.875,88.25
"125","01149","2014",9,9,0,178456.666666667,1677.11111111111,104.333333333333
"126","01151","2014",3,3,0,166819,1404,115
"127","01152","2014",6,6,0,205833.333333333,1962.83333333333,105.833333333333
"128","01153","2014",17,15,2,469626.117647059,3557.29411764706,145.470588235294
"129","01155","2014",1,1,0,45000,450,100
"130","01156","2014",4,4,0,211525,1830.5,122.25
"131","01157","2014",12,10,2,216410.833333333,2072.5,115
"132","01158","2014",6,5,1,304575,3122.5,90.5
"133","01159","2014",10,10,0,166862.5,1533,110
"134","01160","2014",94,7,87,298730.468085106,4035.5,71.468085106383
"135","01162","2014",2,2,0,89750,1060,85
"136","01163","2014",22,22,0,148558.181818182,1501.68181818182,103
"137","01165","2014",15,15,0,236276.666666667,2272.86666666667,109.266666666667
"138","01166","2014",19,19,0,220699.473684211,2009.57894736842,114.684210526316
"139","01169","2014",1,1,0,95000,1173,81
"140","01170","2014",3,3,0,255016.333333333,2794.33333333333,100
"141","01171","2014",4,4,0,259330,1604.75,148.75
"142","01173","2014",120,28,92,284755.858333333,3555.05833333333,80.2833333333333
"143","01174","2014",2,2,0,147000,1421,101
"144","01175","2014",4,4,0,143212.5,1610.75,89
"145","01177","2014",2,2,0,62600,571.5,101
"146","01179","2014",23,22,1,199976.086956522,2052.5652173913,105.478260869565
"147","01180","2014",5,3,2,516260,4880.6,101.6
"148","01181","2014",8,8,0,176466.625,1665,109.625
"149","01183","2014",10,10,0,183567.5,1859.9,99.3
"150","01184","2014",8,8,0,130281.5,1216.25,107.25
"151","01185","2014",28,17,11,110032.5,1341.89285714286,83.5714285714286
"152","01187","2014",7,4,3,126840.571428571,1556.71428571429,92.5714285714286
"153","01188","2014",8,8,0,211881.25,1517.625,138
"154","01189","2014",3,2,1,169833.333333333,2103.33333333333,81.6666666666667
"155","01192","2014",9,9,0,205803.333333333,1472.44444444444,138
"156","01193","2014",3,3,0,237833.333333333,2308,102.666666666667
"157","01194","2014",62,47,15,195466.516129032,2200.27419354839,95.9838709677419
"158","01195","2014",7,5,2,194251.714285714,1753.14285714286,116.571428571429
"159","01196","2014",5,5,0,155780,1601.6,94
"160","01197","2014",4,4,0,152300,1916.25,88
"161","01198","2014",3,3,0,230443.333333333,3386,69.3333333333333
"162","01199","2014",20,18,2,144157.05,1769.4,94.85
"163","01200","2014",4,4,0,88705.5,904,101.5
"164","01202","2014",67,45,22,161283.701492537,1845.80597014925,86.7014925373134
"165","01203","2014",8,8,0,185980,1868.125,95.625
"166","01204","2014",7,7,0,149571.428571429,1197.85714285714,129.857142857143
"167","01206","2014",1,1,0,160000,1143,140
"168","01207","2014",4,4,0,234887.5,1674.5,128.25
"169","01209","2014",6,6,0,154034.166666667,1852.5,79.1666666666667
"170","01210","2014",11,0,11,56295,1820.18181818182,31.1818181818182
"171","01211","2014",9,9,0,246944.444444444,1790.88888888889,126.444444444444
"172","01212","2014",6,6,0,112070,1748.83333333333,65.5
"173","01213","2014",10,10,0,172797,1937.7,87.8
"174","01214","2014",4,4,0,134125,1271.25,104.25
"175","01215","2014",4,4,0,287917.5,2702.25,102.75
"176","01216","2014",15,15,0,134875.333333333,1568.4,88.4666666666667
"177","01224","2014",23,20,3,184704.782608696,2047.5652173913,103.695652173913
"178","01225","2014",1,1,0,201400,1900,106
"179","01227","2014",5,5,0,126660,1403.6,101.8
"180","01228","2014",1,1,0,183000,1408,130
"181","01229","2014",4,3,1,174510,1763.25,99.5
"182","01231","2014",13,13,0,159282.307692308,1585.76923076923,102.538461538462
"183","01232","2014",17,17,0,157736.176470588,1643.58823529412,97.9411764705882
"184","01233","2014",1,1,0,179380,1993,90
"185","01234","2014",1,1,0,75000,938,80
"186","01235","2014",9,9,0,165875.111111111,2045.77777777778,88.5555555555556
"187","01236","2014",6,6,0,120700,1386.5,90.1666666666667
"188","01237","2014",13,13,0,213605.538461538,1762.15384615385,121.769230769231
"189","01239","2014",5,5,0,250424,1945.2,128.6
"190","01240","2014",5,5,0,87800,1336,80.4
"191","01241","2014",5,5,0,115800,1098.8,113.4
"192","01242","2014",1,1,0,95000,1188,80
"193","01243","2014",11,10,1,260563.181818182,2086.90909090909,125
"194","01244","2014",71,55,16,188336.267605634,1983.70422535211,97.3943661971831
"195","01245","2014",7,7,0,172671.428571429,1298,133.714285714286
"196","01246","2014",20,19,1,174097.5,1465.85,121.85
"197","01247","2014",20,4,16,78008.1,2057.95,39.15
"198","01248","2014",16,11,5,246070.625,3236.8125,84.5
"199","01249","2014",81,45,36,238730.555555556,2575.87654320988,93.320987654321
"200","01250","2014",9,9,0,208054,1886.66666666667,111.555555555556
"201","01252","2014",12,12,0,297447.083333333,2362.66666666667,137.416666666667
"202","01254","2014",6,6,0,229801.666666667,1905,122
"203","01255","2014",6,6,0,162670,1303.83333333333,128.166666666667
"204","01257","2014",2,2,0,250500,3302.5,76
"205","01258","2014",5,5,0,230200,2151,106.4
"206","01259","2014",8,8,0,156150,1791.125,93.5
"207","01260","2014",1,1,0,155000,2818,55
"208","01261","2014",6,6,0,313233.333333333,2429.33333333333,133.333333333333
"209","01262","2014",54,27,27,192606.759259259,2186.7962962963,90.3703703703704
"210","01263","2014",45,42,3,216382.111111111,2053.86666666667,105.733333333333
"211","01264","2014",10,10,0,151781.9,1242.6,122.7
"212","01265","2014",17,7,10,112717.647058824,1487.11764705882,74.3529411764706
"213","01266","2014",14,7,7,128909.214285714,1579.07142857143,94.7857142857143
"214","01267","2014",3,3,0,150000,1621.33333333333,92.3333333333333
"215","01268","2014",3,3,0,121550,1651.33333333333,76.3333333333333
"216","01269","2014",27,9,18,110879.62962963,1188.85185185185,96.6296296296296
"217","01272","2014",18,16,2,178189.833333333,1856.5,91.4444444444444
"218","01273","2014",10,9,1,157254,1735.7,92.6
"219","01274","2014",7,7,0,162599.428571429,1484.14285714286,111.714285714286
"220","01275","2014",19,14,5,285412.842105263,2491,116.842105263158
"221","01276","2014",14,14,0,240559.642857143,2350.92857142857,101.5
"222","01280","2014",2,2,0,66250,962,68
"223","01281","2014",37,19,18,470330.837837838,4334.05405405405,107.756756756757
"224","01282","2014",1,1,0,180000,1895,95
"225","01283","2014",161,66,95,119473.136645963,1452.67701863354,82.3354037267081
"226","01284","2014",2,2,0,178000,1792.5,98
"227","01285","2014",1,1,0,761100,2861,266
"228","01286","2014",4,3,1,128562.5,2086.5,64
"229","01288","2014",25,16,9,357518.88,3444.48,108.2
"230","01289","2014",58,39,19,167420.465517241,1769.74137931034,95.1551724137931
"231","01290","2014",9,7,2,223100,2058.22222222222,112.888888888889
"232","01291","2014",7,7,0,166288.571428571,1989.14285714286,98.8571428571429
"233","01293","2014",2,2,0,194250,1437,135
"234","01294","2014",6,6,0,149358.333333333,1521.33333333333,96.8333333333333
"235","01295","2014",5,5,0,194450,1549.2,117
"236","01296","2014",5,5,0,158188,2004.2,89
"237","01297","2014",7,7,0,304797.142857143,2300.14285714286,134.714285714286
"238","01299","2014",5,5,0,164460,2015.8,79.2
"239","01301","2014",8,7,1,206800,1690.625,121.375
"240","01302","2014",1,1,0,245000,2784,88
"241","01303","2014",19,18,1,135401.263157895,1511.26315789474,87.5263157894737
"242","01304","2014",28,26,2,143278.75,1559.67857142857,98
"243","01305","2014",16,6,10,95875.5,1091.75,88.25
"244","01306","2014",5,1,4,121800,1510.4,80.6
"245","01307","2014",9,4,5,131488.888888889,1571.22222222222,80.3333333333333
"246","01308","2014",5,2,3,213440,3354.2,66.8
"247","01309","2014",1,1,0,174500,1255,139
"248","01310","2014",1,1,0,80000,1067,75
"249","01313","2014",56,27,29,453948.821428571,4628.64285714286,95.6071428571429
"250","01314","2014",22,20,2,168385.454545455,1653.13636363636,104.045454545455
"251","01317","2014",3,3,0,161633.333333333,1694.66666666667,98
"252","01318","2014",6,6,0,238033.333333333,2490,103.5
"253","01320","2014",26,25,1,170234,1839.03846153846,92.7307692307692
"254","01321","2014",8,8,0,142912.5,1547.125,104.25
"255","01322","2014",32,28,4,244253.90625,2271.3125,111.21875
"256","01323","2014",8,8,0,119625,1248.75,98.875
"257","01325","2014",6,6,0,189885,1747.5,109.833333333333
"258","01328","2014",5,5,0,250750,2520,116.4
"259","01329","2014",4,4,0,68187.5,754,102.25
"260","01331","2014",2,2,0,137200,1365.5,97
"261","01332","2014",2,2,0,138450,1734,79.5
"262","01333","2014",18,13,5,238741.111111111,2482,100.888888888889
"263","01334","2014",6,6,0,200333.333333333,2701.83333333333,130.333333333333
"264","01335","2014",3,3,0,238133.333333333,2021,117.333333333333
"265","01336","2014",9,7,2,214745.555555556,2107.33333333333,98.6666666666667
"266","01337","2014",14,14,0,137747.142857143,1481.5,96.4285714285714
"267","01338","2014",8,8,0,115167.5,1256.25,96.5
"268","01339","2014",11,11,0,308400,2624.09090909091,125.272727272727
"269","01343","2014",12,12,0,153229.166666667,1588.75,96.0833333333333
"270","01344","2014",49,44,5,172297.224489796,1827.14285714286,94.2244897959184
"271","01345","2014",16,11,5,148942.5,1696.875,89.5625
"272","01346","2014",6,6,0,137125,1396.33333333333,100.666666666667
"273","01347","2014",13,13,0,265009.230769231,2532.76923076923,105.846153846154
"274","01348","2014",14,14,0,172538.714285714,1797.28571428571,96.2857142857143
"275","01349","2014",5,5,0,245950,2184,112
"276","01350","2014",16,11,5,172837.5,1538,113.5625
"277","01351","2014",12,12,0,173191.666666667,1647.58333333333,112.666666666667
"278","01352","2014",8,8,0,157358.75,1339.5,125.125
"279","01353","2014",23,20,3,240981.304347826,2200.21739130435,111.95652173913
"280","01354","2014",134,29,105,289053.276119403,3380.98507462687,85.589552238806
"281","01355","2014",5,5,0,125666,1014,145.2
"282","01356","2014",2,2,0,217500,2250,105
"283","01357","2014",4,3,1,162500,2162.25,77.75
"284","01359","2014",1,1,0,245000,2130,115
"285","01360","2014",15,8,7,298216.266666667,3272.13333333333,85.7333333333333
"286","01361","2014",6,6,0,179808.333333333,2328,82.5
"287","01362","2014",4,4,0,229437.5,2157.25,112.75
"288","01363","2014",17,17,0,210323.529411765,2073.11764705882,109.529411764706
"289","01364","2014",3,3,0,200750,1946.66666666667,103.333333333333
"290","01365","2014",5,5,0,160626.8,1676.2,98.8
"291","01366","2014",9,9,0,197300,1826.33333333333,111.777777777778
"292","01367","2014",7,7,0,104507.142857143,1222.57142857143,87
"293","01368","2014",4,4,0,144387.5,1944.5,70.75
"294","01369","2014",9,8,1,191305.555555556,1868,102.666666666667
"295","01370","2014",18,0,18,92049.3333333333,1541.72222222222,58.8888888888889
"296","01371","2014",6,5,1,230101.666666667,2345.16666666667,98.8333333333333
"297","01372","2014",3,3,0,138500,1099,116.666666666667
"298","01373","2014",2,2,0,110000,1422.5,70
"299","01374","2014",12,12,0,205354.583333333,1768.41666666667,123.166666666667
"300","01375","2014",3,3,0,151850,1315.66666666667,142
"301","01376","2014",39,17,22,219345.051282051,2661.25641025641,82
"302","01378","2014",23,22,1,239096.086956522,2078.34782608696,119.086956521739
"303","01379","2014",7,7,0,151457.142857143,1809.14285714286,99
"304","01380","2014",7,7,0,131004.285714286,1945.28571428571,75.1428571428571
"305","01381","2014",8,8,0,233749.875,1727.75,135.25
"306","01382","2014",2,2,0,315310,2986.5,108.5
"307","01383","2014",11,11,0,144609.090909091,1630.09090909091,87.4545454545455
"308","01384","2014",18,17,1,80287.3333333333,1190.16666666667,73.0555555555556
"309","01385","2014",3,3,0,96666.6666666667,800.333333333333,123.666666666667
"310","01386","2014",8,5,3,132165,1390.875,108.625
"311","01387","2014",1,1,0,185000,3491,53
"312","01388","2014",7,7,0,124597.428571429,1120.42857142857,110
"313","01389","2014",10,5,5,137185.5,1450.7,104
"314","01390","2014",8,8,0,205601.875,2168.625,101
"315","01391","2014",1,1,0,60000,1000,60
"316","01392","2014",2,2,0,131000,1350,97
"317","01393","2014",4,4,0,189635,1507,122
"318","01396","2014",10,8,2,107236.6,1200.9,89
"319","01397","2014",6,4,2,622975.666666667,4796,117.166666666667
"320","01398","2014",11,9,2,255808.181818182,2199.45454545455,115
"321","01399","2014",15,14,1,507818.866666667,4201.06666666667,123.666666666667
"322","01401","2014",21,13,8,415242.857142857,4080.04761904762,103.666666666667
"323","01402","2014",3,3,0,103033.333333333,1482,70.6666666666667
"324","01403","2014",7,7,0,139135.714285714,1510.14285714286,89.5714285714286
"325","01404","2014",1,1,0,150000,1136,132
"326","01405","2014",13,12,1,188883.692307692,1767.53846153846,101.384615384615
"327","01406","2014",1,1,0,123000,3075,40
"328","01407","2014",7,3,4,104257.142857143,1558.28571428571,68.8571428571429
"329","01408","2014",6,5,1,143700,1223.66666666667,116.666666666667
"330","01410","2014",2,2,0,128250,1495,86.5
"331","01411","2014",5,5,0,162416,1554.2,105.4
"332","01412","2014",2,2,0,190775,1228,155.5
"333","01415","2014",1,1,0,292000,1622,180
"334","01416","2014",13,7,6,66966.9230769231,815.923076923077,81.7692307692308
"335","01418","2014",9,7,2,247668.555555556,2530.55555555556,98.8888888888889
"336","01419","2014",38,23,15,378195.263157895,3851.73684210526,98.3157894736842
"337","01420","2014",13,5,8,124691.230769231,1529.53846153846,83.2307692307692
"338","01421","2014",11,11,0,144189.090909091,1440.27272727273,101.818181818182
"339","01422","2014",19,18,1,186182.105263158,1723.31578947368,108.315789473684
"340","01423","2014",10,10,0,223872,2317.2,105.9
"341","01424","2014",10,10,0,321252.5,2798,117.3
"342","01425","2014",4,4,0,224150,1900,121.5
"343","01426","2014",19,19,0,148526.315789474,1447.36842105263,105.789473684211
"344","01427","2014",66,37,29,188816.636363636,2236.40909090909,87.3181818181818
"345","01428","2014",1,1,0,167000,2288,73
"346","01429","2014",3,3,0,187000,1735,108
"347","01430","2014",3,3,0,126383.333333333,1682,72
"348","01431","2014",7,6,1,129481.428571429,1497,94
"349","01432","2014",2,2,0,97000,1231,79
"350","01433","2014",2,2,0,97500,845,110.5
"351","01434","2014",6,3,3,215000,3280.33333333333,79.6666666666667
"352","01435","2014",14,11,3,408935.357142857,4197.5,96.2857142857143
"353","01436","2014",5,1,4,331590,3420.8,93.2
"354","01437","2014",1,1,0,170890,1526,112
"355","01441","2014",6,6,0,132250,1007,127.833333333333
"356","01443","2014",49,29,20,182630.224489796,2117.91836734694,87.3877551020408
"357","01444","2014",11,11,0,111604.545454545,1268.18181818182,85.2727272727273
"358","01445","2014",4,3,1,170525,1965.25,88.5
"359","01446","2014",14,12,2,236726.785714286,2070.21428571429,120.857142857143
"360","01447","2014",13,13,0,125147.692307692,1220.38461538462,103.153846153846
"361","01448","2014",2,2,0,227100,1505.5,139
"362","01449","2014",7,7,0,183435,1684.57142857143,107.428571428571
"363","01450","2014",36,33,3,191742.277777778,2049.19444444444,94.8333333333333
"364","01451","2014",23,18,5,149273.913043478,1761.04347826087,87.304347826087
"365","01452","2014",10,10,0,152095,1661.3,91.1
"366","01453","2014",3,3,0,127333.333333333,1041.33333333333,132.666666666667
"367","01454","2014",8,6,2,158935.25,1532.25,109.25
"368","01456","2014",2,2,0,220500,1577.5,137
"369","01457","2014",21,16,5,179970.476190476,2125.42857142857,87.0952380952381
"370","02001","2014",7,7,0,69785.7142857143,880.714285714286,75.1428571428571
"371","02002","2014",8,8,0,82031.25,910.375,96.125
"372","02003","2014",8,8,0,146287.5,1917.625,86.375
"373","02004","2014",1,1,0,1e+05,943,106
"374","02005","2014",2,2,0,114650,941,108.5
"375","02006","2014",5,5,0,116400,932.2,119.2
"376","02009","2014",5,5,0,121900,1189.8,103.2
"377","02010","2014",1,1,0,227000,2948,77
"378","02011","2014",11,11,0,142454.545454545,1626.36363636364,95.7272727272727
"379","02013","2014",2,2,0,136600,1382,103.5
"380","02014","2014",4,4,0,138175,1417.75,97.25
"381","02016","2014",3,3,0,147466.666666667,1601.66666666667,95
"382","02017","2014",2,2,0,78500,647,118.5
"383","02018","2014",27,27,0,112407.407407407,1164.33333333333,96.2592592592593
"384","02019","2014",6,6,0,110833.333333333,1193.66666666667,94.5
"385","02020","2014",4,4,0,146625,1152.25,138.5
"386","02022","2014",4,4,0,107250,1129.25,96.25
"387","02023","2014",1,1,0,108000,893,121
"388","02025","2014",2,2,0,102500,1188.5,87.5
"389","02027","2014",3,3,0,80666.6666666667,691.666666666667,117.333333333333
"390","02028","2014",20,20,0,126009.5,1391.65,90.15
"391","02029","2014",3,3,0,222666.666666667,1257,173.333333333333
"392","02030","2014",2,2,0,75000,805,92.5
"393","02031","2014",2,1,1,31550,394.5,80.5
"394","02032","2014",2,2,0,96850,1142,93
"395","02034","2014",2,2,0,112052.5,1563.5,72
"396","02035","2014",1,1,0,60000,732,82
"397","02036","2014",1,1,0,195000,3362,58
"398","02037","2014",10,10,0,119800,1120.7,108.9
"399","02041","2014",15,15,0,125613.333333333,1428,91.3333333333333
"400","02042","2014",4,4,0,80000,1423.5,57.5
"401","02046","2014",14,14,0,119000,1224.57142857143,99.6428571428571
"402","02049","2014",8,8,0,91537.5,1403.625,70.75
"403","02050","2014",2,2,0,54250,738.5,69
"404","02051","2014",5,5,0,213600,1553.4,145.2
"405","02052","2014",1,1,0,40000,1538,26
"406","02053","2014",2,2,0,97500,969.5,114
"407","02054","2014",3,3,0,94986.6666666667,1406.66666666667,80
"408","02055","2014",3,3,0,133100,1547.33333333333,88
"409","02057","2014",6,6,0,132288.333333333,1188.66666666667,109.166666666667
"410","02058","2014",9,9,0,120965.555555556,1334.55555555556,92.3333333333333
"411","02059","2014",18,17,1,80883.3333333333,992.222222222222,82.5
"412","02060","2014",3,3,0,86300,905.333333333333,100.333333333333
"413","02061","2014",1,1,0,54600,642,85
"414","02062","2014",2,2,0,147500,687.5,209
"415","02063","2014",5,5,0,101500,1336.2,75.8
"416","02064","2014",18,17,1,135458.333333333,1530.55555555556,90.3333333333333
"417","02065","2014",5,5,0,99100,1100.2,90.2
"418","02066","2014",1,1,0,112000,1087,103
"419","02067","2014",2,2,0,63750,759,87
"420","02069","2014",1,1,0,60000,759,79
"421","02070","2014",6,6,0,117333.333333333,1213.5,99.3333333333333
"422","02071","2014",1,1,0,80000,1053,76
"423","02072","2014",3,3,0,156433.333333333,1515.66666666667,106
"424","02073","2014",8,8,0,152975,1677.625,93.25
"425","02074","2014",7,7,0,90271.4285714286,1025,88.8571428571429
"426","02075","2014",3,3,0,109666.666666667,1216.66666666667,89.6666666666667
"427","02076","2014",1,1,0,60000,1154,52
"428","02077","2014",5,4,1,152540,1971.6,95.8
"429","02078","2014",1,1,0,87000,1160,75
"430","02080","2014",1,1,0,243000,688,353
"431","02081","2014",10,10,0,114530,1202.9,95.7
"432","02083","2014",7,7,0,136428.571428571,1466,103
"433","02084","2014",6,6,0,103666.666666667,1760.16666666667,78.8333333333333
"434","02085","2014",7,7,0,143255.714285714,1471.57142857143,101
"435","02086","2014",5,5,0,108060,1122.4,99.2
"436","02087","2014",1,1,0,125253,684,183
"437","02088","2014",1,1,0,228000,1594,143
"438","02089","2014",14,14,0,148643.5,1518.64285714286,94.8571428571429
"439","02090","2014",1,1,0,163000,1254,130
"440","02093","2014",12,10,2,96298.3333333333,1405.16666666667,72.75
"441","02094","2014",4,4,0,149096.25,1926,79.25
"442","02095","2014",37,37,0,55094.5945945946,699.702702702703,74.6756756756757
"443","02096","2014",1,1,0,140000,389,360
"444","02097","2014",3,3,0,88000,970.666666666667,92.6666666666667
"445","02098","2014",1,1,0,65000,2031,32
"446","02099","2014",1,1,0,178020,1484,120
"447","02101","2014",5,5,0,73105.4,739.4,123.6
"448","02102","2014",1,1,0,175000,1174,149
"449","02103","2014",16,16,0,92468.75,998.25,95.5
"450","02104","2014",2,2,0,180850,1479.5,124
"451","02105","2014",4,4,0,141875,1012.25,153.5
"452","02106","2014",3,3,0,130606.666666667,1467.33333333333,92.6666666666667
"453","02107","2014",1,1,0,140000,1573,89
"454","02108","2014",4,4,0,122375,1849,72.75
"455","02109","2014",1,1,0,60000,536,112
"456","02110","2014",16,14,2,95300.625,983.375,98.9375
"457","02111","2014",5,5,0,151400,1280.4,120.2
"458","02112","2014",10,10,0,64100,677,95.1
